transaction_id,timestamp,amount,log_amount,currency,originator_account,beneficiary_account,originator_country,beneficiary_country,transaction_type,typology,is_laundering,risk_score,hour,day_of_week,is_weekend,is_business_hours,high_amount,unusual_hour,cross_border,is_round_amount,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate,dataset_source
SAML_003463,2024-03-13 03:30:00,23087.838,10.047105,CAD,SAML_ACC_0077,SAML_ACC_0393,US,NL,TRANSFER,PHANTOM_TRANSACTIONS,False,0.3067663013935089,3,2,False,False,False,True,True,False,11,169610.1,15419.1,0.1818,saml_d
SAML_003464,2024-03-13 04:00:00,4232.608,8.35081,EUR,SAML_ACC_0369,SAML_ACC_0054,NL,NL,TRANSFER,CRYPTOCURRENCY,False,0.19424767792224884,4,2,False,False,False,True,False,False,11,185510.08,16864.553,0.1818,saml_d
SAML_003465,2024-03-13 04:30:00,205.7268,5.331398,USD,SAML_ACC_0321,SAML_ACC_0446,NL,UK,TRANSFER,SHELL_COMPANY,False,0.22332918643951416,4,2,False,False,False,True,True,False,15,122860.87,8190.7246,0.0667,saml_d
SAML_003466,2024-03-13 05:00:00,1308.1292,7.1771173,USD,SAML_ACC_0014,SAML_ACC_0337,NL,UK,PAYMENT,IDENTITY_THEFT,False,0.3519684374332428,5,2,False,False,False,True,True,False,14,320899.8,22921.416,0.0,saml_d
SAML_003467,2024-03-13 05:30:00,3881.0303,8.264113,EUR,SAML_ACC_0349,SAML_ACC_0393,UK,FR,DEPOSIT,STRUCTURING,False,0.16647477447986603,5,2,False,False,False,True,True,False,10,140819.14,14081.914,0.0,saml_d
SAML_003468,2024-03-13 06:00:00,1200.9937,7.091737,USD,SAML_ACC_0131,SAML_ACC_0009,US,US,DEPOSIT,PHANTOM_TRANSACTIONS,False,0.3139435648918152,6,2,False,False,False,False,False,False,12,1913071.4,159422.62,0.3333,saml_d
SAML_003469,2024-03-13 06:30:00,1925.0234,7.563213,EUR,SAML_ACC_0238,SAML_ACC_0101,UK,US,WITHDRAWAL,PLACEMENT,False,0.11049986630678177,6,2,False,False,False,False,True,False,10,126662.98,12666.298,0.0,saml_d
SAML_003470,2024-03-13 07:00:00,2482.9456,7.8176036,EUR,SAML_ACC_0280,SAML_ACC_0408,CA,US,DEPOSIT,CRYPTOCURRENCY,False,0.46681079268455505,7,2,False,False,False,False,True,False,7,25711.719,3673.1028,0.0,saml_d
SAML_003471,2024-03-13 07:30:00,2535.7456,7.8386374,EUR,SAML_ACC_0065,SAML_ACC_0295,UK,US,WITHDRAWAL,WIRE_FRAUD,False,0.3097911775112152,7,2,False,False,False,False,True,False,12,74313.9,6192.8247,0.0,saml_d
SAML_003472,2024-03-13 08:00:00,3309.3828,8.104819,CAD,SAML_ACC_0432,SAML_ACC_0203,NL,DE,WITHDRAWAL,TRADE_BASED,False,0.3697623014450073,8,2,False,False,False,False,True,False,14,314154.9,22439.637,0.0714,saml_d
SAML_003473,2024-03-13 08:30:00,357.3765,5.881584,USD,SAML_ACC_0138,SAML_ACC_0392,FR,FR,DEPOSIT,TRADE_BASED,False,0.5473644733428955,8,2,False,False,False,False,False,False,14,132129.58,9437.827,0.0,saml_d
SAML_003474,2024-03-13 09:00:00,710.4991,6.567374,USD,SAML_ACC_0269,SAML_ACC_0153,US,FR,WITHDRAWAL,PLACEMENT,False,0.1211622804403305,9,2,False,True,False,False,True,False,17,481685.97,28334.467,0.0588,saml_d
SAML_003475,2024-03-13 09:30:00,228.33902,5.435201,GBP,SAML_ACC_0228,SAML_ACC_0110,US,FR,TRANSFER,SMURFING,False,0.19972296059131622,9,2,False,True,False,False,True,False,13,269889.2,20760.707,0.0769,saml_d
SAML_003476,2024-03-13 10:00:00,21070.54,9.955679,USD,SAML_ACC_0201,SAML_ACC_0322,UK,NL,TRANSFER,STRUCTURING,False,0.15219523012638092,10,2,False,True,False,False,True,False,7,123682.52,17668.932,0.0,saml_d
SAML_003477,2024-03-13 10:30:00,44.199173,3.8110788,EUR,SAML_ACC_0142,SAML_ACC_0266,FR,US,TRANSFER,IDENTITY_THEFT,False,0.5106635689735413,10,2,False,True,False,False,True,False,10,110592.68,11059.268,0.0,saml_d
SAML_003478,2024-03-13 11:00:00,29946.889,10.307214,CAD,SAML_ACC_0100,SAML_ACC_0373,FR,US,PAYMENT,PLACEMENT,False,0.23344862461090088,11,2,False,True,False,False,True,False,8,218638.4,27329.8,0.125,saml_d
SAML_003479,2024-03-13 11:30:00,47700.58,10.772719,EUR,SAML_ACC_0138,SAML_ACC_0152,UK,NL,WITHDRAWAL,SHELL_COMPANY,False,0.20378299057483673,11,2,False,True,False,False,True,False,14,132129.58,9437.827,0.0,saml_d
SAML_003480,2024-03-13 12:00:00,1628.8651,7.3962526,USD,SAML_ACC_0168,SAML_ACC_0496,DE,NL,WITHDRAWAL,STRUCTURING,False,0.46613526344299316,12,2,False,True,False,False,True,False,10,146815.03,14681.502,0.2,saml_d
SAML_003481,2024-03-13 12:30:00,16.341793,2.8531194,USD,SAML_ACC_0407,SAML_ACC_0464,CA,UK,TRANSFER,INTEGRATION,False,0.31966137886047363,12,2,False,True,False,False,True,False,11,112554.74,10232.249,0.0,saml_d
SAML_003482,2024-03-13 13:00:00,1447.1898,7.2780695,USD,SAML_ACC_0099,SAML_ACC_0083,UK,DE,PAYMENT,LAYERING,False,0.3778381943702698,13,2,False,True,False,False,True,False,7,77624.055,11089.15,0.1429,saml_d
SAML_003483,2024-03-13 13:30:00,2621.84,7.872013,USD,SAML_ACC_0311,SAML_ACC_0443,NL,NL,DEPOSIT,CASH_INTENSIVE,False,0.08359215408563614,13,2,False,True,False,False,False,False,9,139777.75,15530.86,0.2222,saml_d
SAML_003484,2024-03-13 14:00:00,394.96753,5.9813323,EUR,SAML_ACC_0319,SAML_ACC_0415,FR,FR,TRANSFER,SMURFING,False,0.40799152851104736,14,2,False,True,False,False,False,False,7,78624.47,11232.067,0.0,saml_d
SAML_003485,2024-03-13 14:30:00,1063.758,6.970503,EUR,SAML_ACC_0327,SAML_ACC_0395,CA,DE,PAYMENT,WIRE_FRAUD,False,0.4783429801464081,14,2,False,True,False,False,True,False,7,27630.11,3947.1584,0.0,saml_d
SAML_003486,2024-03-13 15:00:00,63601.375,11.060406,EUR,SAML_ACC_0426,SAML_ACC_0134,UK,NL,DEPOSIT,CRYPTOCURRENCY,False,0.2900616526603699,15,2,False,True,False,False,True,False,10,542882.0,54288.2,0.0,saml_d
SAML_003487,2024-03-13 15:30:00,11269.489,9.329943,USD,SAML_ACC_0355,SAML_ACC_0326,CA,FR,PAYMENT,SMURFING,False,0.23949085175991058,15,2,False,True,False,False,True,False,9,205329.44,22814.383,0.0,saml_d
SAML_003488,2024-03-13 16:00:00,469.1262,6.1530013,USD,SAML_ACC_0066,SAML_ACC_0160,DE,US,DEPOSIT,WIRE_FRAUD,False,0.513056218624115,16,2,False,True,False,False,True,False,13,150472.62,11574.817,0.1538,saml_d
SAML_003489,2024-03-13 16:30:00,122.095276,4.8129587,EUR,SAML_ACC_0335,SAML_ACC_0039,FR,US,WITHDRAWAL,PHANTOM_TRANSACTIONS,False,0.6086097955703735,16,2,False,True,False,False,True,False,15,294041.38,19602.758,0.0667,saml_d
SAML_003490,2024-03-13 17:00:00,1549.9305,7.3466105,USD,SAML_ACC_0329,SAML_ACC_0176,DE,FR,WITHDRAWAL,PLACEMENT,False,0.31290262937545776,17,2,False,True,False,False,True,False,11,161984.11,14725.829,0.0,saml_d
SAML_003491,2024-03-13 17:30:00,1945.1345,7.5736003,USD,SAML_ACC_0047,SAML_ACC_0013,DE,CA,PAYMENT,WIRE_FRAUD,False,0.30881011486053467,17,2,False,True,False,False,True,False,7,121634.11,17376.303,0.0,saml_d
SAML_003492,2024-03-13 18:00:00,8041.7207,8.992522,EUR,SAML_ACC_0337,SAML_ACC_0315,FR,US,PAYMENT,SMURFING,False,0.15495429933071136,18,2,False,False,False,False,True,False,12,55401.484,4616.7905,0.0833,saml_d
SAML_003493,2024-03-13 18:30:00,1021.8465,6.9303446,EUR,SAML_ACC_0382,SAML_ACC_0067,NL,UK,DEPOSIT,SMURFING,False,0.424564003944397,18,2,False,False,False,False,True,False,13,33162.06,2550.9275,0.0,saml_d
SAML_003494,2024-03-13 19:00:00,8291.607,9.02312,USD,SAML_ACC_0231,SAML_ACC_0440,DE,NL,PAYMENT,CASH_INTENSIVE,False,0.2283812016248703,19,2,False,False,False,False,True,False,13,759255.06,58404.24,0.0769,saml_d
SAML_003495,2024-03-13 19:30:00,142958.28,11.870316,GBP,SAML_ACC_0308,SAML_ACC_0248,UK,US,PAYMENT,TRADE_BASED,False,0.38159283995628357,19,2,False,False,True,False,True,False,18,338514.53,18806.363,0.1667,saml_d
SAML_003496,2024-03-13 20:00:00,15229.689,9.631067,USD,SAML_ACC_0146,SAML_ACC_0041,UK,UK,DEPOSIT,IDENTITY_THEFT,True,0.8381019830703735,20,2,False,False,False,False,False,False,15,87670.94,5844.729,0.2,saml_d
SAML_003497,2024-03-13 20:30:00,2707.6138,7.9041924,CAD,SAML_ACC_0207,SAML_ACC_0184,CA,DE,DEPOSIT,SMURFING,False,0.3808201551437378,20,2,False,False,False,False,True,False,9,41807.766,4645.307,0.0,saml_d
SAML_003498,2024-03-13 21:00:00,2066.6807,7.634183,USD,SAML_ACC_0146,SAML_ACC_0035,UK,US,WITHDRAWAL,CASH_INTENSIVE,False,0.4504445791244507,21,2,False,False,False,False,True,False,15,87670.94,5844.729,0.2,saml_d
SAML_003499,2024-03-13 21:30:00,1460.6747,7.2873383,USD,SAML_ACC_0152,SAML_ACC_0422,UK,NL,TRANSFER,PLACEMENT,True,0.41949623823165894,21,2,False,False,False,False,True,False,13,266084.84,20468.064,0.2308,saml_d
SAML_003500,2024-03-13 22:00:00,31611.676,10.361314,GBP,SAML_ACC_0279,SAML_ACC_0337,CA,US,PAYMENT,SMURFING,False,0.19202817976474762,22,2,False,False,False,True,True,False,11,93642.61,8512.965,0.0,saml_d
SAML_003501,2024-03-13 22:30:00,850.1163,6.7465487,USD,SAML_ACC_0140,SAML_ACC_0451,US,NL,DEPOSIT,INTEGRATION,False,0.12441369146108627,22,2,False,False,False,True,True,False,7,31147.28,4449.612,0.0,saml_d
SAML_003502,2024-03-13 23:00:00,3263.1406,8.090752,EUR,SAML_ACC_0151,SAML_ACC_0290,FR,DE,WITHDRAWAL,SMURFING,False,0.5368969440460205,23,2,False,False,False,True,True,False,9,78419.27,8713.253,0.3333,saml_d
SAML_003503,2024-03-13 23:30:00,3302.3704,8.102698,GBP,SAML_ACC_0021,SAML_ACC_0076,UK,NL,TRANSFER,INTEGRATION,False,0.2686966061592102,23,2,False,False,False,True,True,False,18,219622.55,12201.254,0.0556,saml_d
SAML_003504,2024-03-14 00:00:00,1092.7269,6.9973464,GBP,SAML_ACC_0254,SAML_ACC_0472,CA,UK,PAYMENT,STRUCTURING,False,0.15226587653160095,0,3,False,False,False,True,True,False,15,163433.3,10895.553,0.0667,saml_d
SAML_003505,2024-03-14 00:30:00,191.53468,5.2602763,CAD,SAML_ACC_0064,SAML_ACC_0070,DE,CA,WITHDRAWAL,IDENTITY_THEFT,False,0.3192361295223236,0,3,False,False,False,True,True,False,10,73954.445,7395.444,0.1,saml_d
SAML_003506,2024-03-14 01:00:00,5687.0615,8.646125,USD,SAML_ACC_0218,SAML_ACC_0234,DE,NL,TRANSFER,CRYPTOCURRENCY,True,0.4996897578239441,1,3,False,False,False,True,True,False,14,117982.3,8427.307,0.2143,saml_d
SAML_003507,2024-03-14 01:30:00,2638.569,7.878371,EUR,SAML_ACC_0072,SAML_ACC_0011,NL,NL,PAYMENT,LAYERING,False,0.6149902939796448,1,3,False,False,False,True,False,False,13,251627.22,19355.94,0.0769,saml_d
SAML_003508,2024-03-14 02:00:00,8106.982,9.000605,USD,SAML_ACC_0478,SAML_ACC_0368,UK,UK,WITHDRAWAL,WIRE_FRAUD,False,0.4214908182621002,2,3,False,False,False,True,False,False,9,316750.0,35194.445,0.1111,saml_d
SAML_003509,2024-03-14 02:30:00,1025.3604,6.933774,USD,SAML_ACC_0162,SAML_ACC_0283,FR,FR,PAYMENT,PHANTOM_TRANSACTIONS,False,0.3119675815105438,2,3,False,False,False,True,False,False,9,29852.615,3316.9573,0.0,saml_d
SAML_003510,2024-03-14 03:00:00,34256.875,10.441671,GBP,SAML_ACC_0130,SAML_ACC_0304,CA,FR,TRANSFER,PLACEMENT,False,0.07609505206346512,3,3,False,False,False,True,True,False,8,133484.58,16685.572,0.0,saml_d
SAML_003511,2024-03-14 03:30:00,516.1784,6.248388,USD,SAML_ACC_0069,SAML_ACC_0024,NL,FR,DEPOSIT,PHANTOM_TRANSACTIONS,False,0.3878292143344879,3,3,False,False,False,True,True,False,10,39655.67,3965.5671,0.1,saml_d
SAML_003512,2024-03-14 04:00:00,91498.75,11.424091,USD,SAML_ACC_0415,SAML_ACC_0274,NL,NL,WITHDRAWAL,STRUCTURING,False,0.11991433054208755,4,3,False,False,True,True,False,False,11,166717.2,15156.108,0.0,saml_d
SAML_003513,2024-03-14 04:30:00,90.44365,4.5157228,USD,SAML_ACC_0225,SAML_ACC_0027,CA,DE,TRANSFER,CASH_INTENSIVE,False,0.3175978660583496,4,3,False,False,False,True,True,False,6,29200.066,4866.6777,0.0,saml_d
SAML_003514,2024-03-14 05:00:00,7112.01,8.86968,EUR,SAML_ACC_0246,SAML_ACC_0054,CA,UK,PAYMENT,SMURFING,False,0.29500868916511536,5,3,False,False,False,True,True,False,21,372251.84,17726.277,0.0,saml_d
SAML_003515,2024-03-14 05:30:00,7714.534,8.950991,CAD,SAML_ACC_0068,SAML_ACC_0055,CA,NL,TRANSFER,CRYPTOCURRENCY,False,0.4665360748767853,5,3,False,False,False,True,True,False,10,253165.19,25316.518,0.1,saml_d
SAML_003516,2024-03-14 06:00:00,607.2168,6.4105315,USD,SAML_ACC_0454,SAML_ACC_0376,CA,US,TRANSFER,WIRE_FRAUD,False,0.29052701592445374,6,3,False,False,False,False,True,False,6,59538.93,9923.155,0.0,saml_d
SAML_003517,2024-03-14 06:30:00,6965.9404,8.848931,USD,SAML_ACC_0471,SAML_ACC_0233,FR,NL,DEPOSIT,INTEGRATION,False,0.3699174225330353,6,3,False,False,False,False,True,False,13,523167.94,40243.69,0.0,saml_d
SAML_003518,2024-03-14 07:00:00,38524.023,10.559063,GBP,SAML_ACC_0493,SAML_ACC_0277,CA,FR,WITHDRAWAL,CRYPTOCURRENCY,False,0.44770726561546326,7,3,False,False,False,False,True,False,14,125488.664,8963.476,0.0714,saml_d
SAML_003519,2024-03-14 07:30:00,35.38763,3.594229,USD,SAML_ACC_0403,SAML_ACC_0443,FR,UK,TRANSFER,PLACEMENT,False,0.5079927444458008,7,3,False,False,False,False,True,False,11,212479.34,19316.305,0.0,saml_d
SAML_003520,2024-03-14 08:00:00,8147.689,9.005612,USD,SAML_ACC_0384,SAML_ACC_0371,FR,US,DEPOSIT,LAYERING,False,0.06186363473534584,8,3,False,False,False,False,True,False,7,159359.45,22765.637,0.0,saml_d
SAML_003521,2024-03-14 08:30:00,20.357683,3.0614116,USD,SAML_ACC_0107,SAML_ACC_0418,FR,UK,DEPOSIT,CRYPTOCURRENCY,False,0.30806317925453186,8,3,False,False,False,False,True,False,11,172711.34,15701.032,0.1818,saml_d
SAML_003522,2024-03-14 09:00:00,432.10577,6.070982,USD,SAML_ACC_0109,SAML_ACC_0120,DE,DE,DEPOSIT,CRYPTOCURRENCY,False,0.8301851749420166,9,3,False,True,False,False,False,False,8,589616.25,73702.03,0.0,saml_d
SAML_003523,2024-03-14 09:30:00,77523.22,11.258346,USD,SAML_ACC_0328,SAML_ACC_0225,US,FR,PAYMENT,WIRE_FRAUD,False,0.37324827909469604,9,3,False,True,True,False,True,False,11,284390.78,25853.707,0.0,saml_d
SAML_003524,2024-03-14 10:00:00,931.1645,6.837509,GBP,SAML_ACC_0103,SAML_ACC_0058,NL,CA,DEPOSIT,SMURFING,False,0.18321342766284943,10,3,False,True,False,False,True,False,11,755593.9,68690.35,0.0,saml_d
SAML_003525,2024-03-14 10:30:00,284.92902,5.6557436,USD,SAML_ACC_0141,SAML_ACC_0255,UK,NL,DEPOSIT,WIRE_FRAUD,False,0.3919995129108429,10,3,False,True,False,False,True,False,8,57480.98,7185.1226,0.0,saml_d
SAML_003526,2024-03-14 11:00:00,2006.4546,7.604623,CAD,SAML_ACC_0065,SAML_ACC_0176,DE,FR,DEPOSIT,PHANTOM_TRANSACTIONS,False,0.1588255763053894,11,3,False,True,False,False,True,False,12,74313.9,6192.8247,0.0,saml_d
SAML_003527,2024-03-14 11:30:00,186430.3,12.1358185,GBP,SAML_ACC_0134,SAML_ACC_0054,US,FR,DEPOSIT,STRUCTURING,False,0.4850989878177643,11,3,False,True,True,False,True,False,12,578726.3,48227.19,0.25,saml_d
SAML_003528,2024-03-14 12:00:00,76.44989,4.3496313,EUR,SAML_ACC_0199,SAML_ACC_0146,NL,DE,WITHDRAWAL,CRYPTOCURRENCY,True,0.7325873374938965,12,3,False,True,False,False,True,False,13,314508.78,24192.982,0.2308,saml_d
SAML_003529,2024-03-14 12:30:00,364.0824,5.900123,USD,SAML_ACC_0368,SAML_ACC_0259,DE,US,WITHDRAWAL,PHANTOM_TRANSACTIONS,False,0.21383722126483917,12,3,False,True,False,False,True,False,13,78394.18,6030.3213,0.0769,saml_d
SAML_003530,2024-03-14 13:00:00,59567.38,10.99488,USD,SAML_ACC_0155,SAML_ACC_0152,NL,FR,DEPOSIT,WIRE_FRAUD,False,0.3185358941555023,13,3,False,True,False,False,True,False,10,206749.11,20674.91,0.1,saml_d
SAML_003531,2024-03-14 13:30:00,122443.46,11.715413,USD,SAML_ACC_0079,SAML_ACC_0385,FR,US,TRANSFER,LAYERING,False,0.44378042221069336,13,3,False,True,True,False,True,False,14,183634.56,13116.755,0.0,saml_d
SAML_003532,2024-03-14 14:00:00,2423.911,7.79355,CAD,SAML_ACC_0436,SAML_ACC_0262,FR,US,PAYMENT,INTEGRATION,False,0.2953966557979584,14,3,False,True,False,False,True,False,12,258514.17,21542.848,0.1667,saml_d
SAML_003533,2024-03-14 14:30:00,250.10844,5.525885,USD,SAML_ACC_0382,SAML_ACC_0019,CA,DE,TRANSFER,CASH_INTENSIVE,False,0.5240281820297241,14,3,False,True,False,False,True,False,13,33162.06,2550.9275,0.0,saml_d
SAML_003534,2024-03-14 15:00:00,197143.47,12.191692,USD,SAML_ACC_0482,SAML_ACC_0342,FR,FR,TRANSFER,PLACEMENT,True,0.7369908094406128,15,3,False,True,True,False,False,False,14,299242.47,21374.463,0.0714,saml_d
SAML_003535,2024-03-14 15:30:00,72322.08,11.188898,USD,SAML_ACC_0250,SAML_ACC_0371,DE,NL,DEPOSIT,LAYERING,False,0.5349420309066772,15,3,False,True,True,False,True,False,10,370717.28,37071.727,0.2,saml_d
SAML_003536,2024-03-14 16:00:00,11589.954,9.357981,USD,SAML_ACC_0377,SAML_ACC_0171,NL,DE,TRANSFER,SMURFING,False,0.08953293412923813,16,3,False,True,False,False,True,False,4,22432.047,5608.0117,0.0,saml_d
SAML_003537,2024-03-14 16:30:00,587.1001,6.3768973,USD,SAML_ACC_0087,SAML_ACC_0379,UK,DE,WITHDRAWAL,SHELL_COMPANY,False,0.2072489857673645,16,3,False,True,False,False,True,False,13,26896.115,2068.932,0.0769,saml_d
SAML_003538,2024-03-14 17:00:00,2702.5237,7.9023113,USD,SAML_ACC_0304,SAML_ACC_0392,NL,CA,WITHDRAWAL,WIRE_FRAUD,False,0.054421622306108475,17,3,False,True,False,False,True,False,14,227943.98,16281.714,0.0,saml_d
SAML_003539,2024-03-14 17:30:00,2163.0615,7.679742,USD,SAML_ACC_0241,SAML_ACC_0197,FR,NL,PAYMENT,CRYPTOCURRENCY,True,0.8794496655464172,17,3,False,True,False,False,True,False,13,318049.78,24465.367,0.0769,saml_d
SAML_003540,2024-03-14 18:00:00,5777.363,8.661876,USD,SAML_ACC_0088,SAML_ACC_0436,NL,DE,WITHDRAWAL,INTEGRATION,True,0.7619596123695374,18,3,False,False,False,False,True,False,11,84270.27,7660.9346,0.1818,saml_d
SAML_003541,2024-03-14 18:30:00,54284.98,10.902021,USD,SAML_ACC_0463,SAML_ACC_0073,US,CA,WITHDRAWAL,IDENTITY_THEFT,False,0.5773122310638428,18,3,False,False,False,False,True,False,14,176213.7,12586.693,0.2857,saml_d
SAML_003542,2024-03-14 19:00:00,17306.441,9.758892,EUR,SAML_ACC_0483,SAML_ACC_0303,NL,US,DEPOSIT,STRUCTURING,False,0.5294692516326904,19,3,False,False,False,False,True,False,11,243324.84,22120.441,0.0,saml_d
SAML_003543,2024-03-14 19:30:00,345.5882,5.8481374,USD,SAML_ACC_0324,SAML_ACC_0085,DE,NL,WITHDRAWAL,WIRE_FRAUD,True,0.9121999740600586,19,3,False,False,False,False,True,False,10,103501.305,10350.131,0.2,saml_d
SAML_003544,2024-03-14 20:00:00,46769.797,10.753015,USD,SAML_ACC_0172,SAML_ACC_0284,US,NL,TRANSFER,PLACEMENT,False,0.12101636826992035,20,3,False,False,False,False,True,False,13,154600.73,11892.364,0.1538,saml_d
SAML_003545,2024-03-14 20:30:00,5576.208,8.626444,USD,SAML_ACC_0357,SAML_ACC_0302,CA,US,TRANSFER,PHANTOM_TRANSACTIONS,False,0.0887029841542244,20,3,False,False,False,False,True,False,8,169627.23,21203.404,0.0,saml_d
SAML_003546,2024-03-14 21:00:00,11779.684,9.374216,USD,SAML_ACC_0017,SAML_ACC_0132,CA,UK,WITHDRAWAL,PLACEMENT,False,0.18181419372558594,21,3,False,False,False,False,True,False,11,30736.986,2794.2712,0.0,saml_d
SAML_003547,2024-03-14 21:30:00,55998.586,10.9331,CAD,SAML_ACC_0223,SAML_ACC_0120,NL,NL,PAYMENT,PLACEMENT,False,0.19207850098609924,21,3,False,False,False,False,False,False,13,2679073.8,206082.6,0.0,saml_d
SAML_003548,2024-03-14 22:00:00,322.73758,5.7799335,USD,SAML_ACC_0294,SAML_ACC_0216,UK,UK,PAYMENT,STRUCTURING,False,0.42386722564697266,22,3,False,False,False,True,False,False,13,117110.336,9008.487,0.0769,saml_d
SAML_003549,2024-03-14 22:30:00,2774.8413,7.928709,EUR,SAML_ACC_0394,SAML_ACC_0136,DE,US,PAYMENT,CRYPTOCURRENCY,False,0.6262058615684509,22,3,False,False,False,True,True,False,11,222381.34,20216.486,0.0909,saml_d
SAML_003550,2024-03-14 23:00:00,1029.7701,6.9380617,GBP,SAML_ACC_0310,SAML_ACC_0116,UK,FR,WITHDRAWAL,CASH_INTENSIVE,False,0.04909738525748253,23,3,False,False,False,True,True,False,11,117981.67,10725.605,0.1818,saml_d
SAML_003551,2024-03-14 23:30:00,129.57776,4.8719687,GBP,SAML_ACC_0498,SAML_ACC_0061,US,UK,PAYMENT,STRUCTURING,False,0.08186083287000656,23,3,False,False,False,True,True,False,9,41313.797,4590.422,0.3333,saml_d
SAML_003552,2024-03-15 00:00:00,5963.5425,8.693587,USD,SAML_ACC_0219,SAML_ACC_0017,UK,DE,WITHDRAWAL,CASH_INTENSIVE,False,0.6102620959281921,0,4,False,False,False,True,True,False,10,182213.81,18221.38,0.0,saml_d
SAML_003553,2024-03-15 00:30:00,452758.03,13.023115,USD,SAML_ACC_0234,SAML_ACC_0034,US,NL,TRANSFER,SHELL_COMPANY,False,0.3125644326210022,0,4,False,False,True,True,True,False,12,549952.25,45829.355,0.0833,saml_d
SAML_003554,2024-03-15 01:00:00,75.17694,4.333059,EUR,SAML_ACC_0390,SAML_ACC_0020,UK,UK,PAYMENT,TRADE_BASED,False,0.5586847066879272,1,4,False,False,False,True,False,False,9,71350.04,7927.782,0.0,saml_d
SAML_003555,2024-03-15 01:30:00,2794.5847,7.9357967,USD,SAML_ACC_0248,SAML_ACC_0208,CA,NL,PAYMENT,WIRE_FRAUD,True,0.7645789980888367,1,4,False,False,False,True,True,False,10,83729.15,8372.915,0.4,saml_d
SAML_003556,2024-03-15 02:00:00,10733.08,9.281179,GBP,SAML_ACC_0390,SAML_ACC_0458,DE,US,PAYMENT,PHANTOM_TRANSACTIONS,False,0.09933620691299438,2,4,False,False,False,True,True,False,9,71350.04,7927.782,0.0,saml_d
SAML_003557,2024-03-15 02:30:00,3812.9421,8.246419,EUR,SAML_ACC_0052,SAML_ACC_0162,UK,FR,TRANSFER,LAYERING,False,0.18309468030929565,2,4,False,False,False,True,True,False,12,149825.06,12485.422,0.0833,saml_d
SAML_003558,2024-03-15 03:00:00,2377.3552,7.7741647,EUR,SAML_ACC_0015,SAML_ACC_0299,NL,US,WITHDRAWAL,INTEGRATION,False,0.02590315416455269,3,4,False,False,False,True,True,False,21,392911.0,18710.047,0.0476,saml_d
SAML_003559,2024-03-15 03:30:00,221.7537,5.4060664,USD,SAML_ACC_0324,SAML_ACC_0010,US,FR,TRANSFER,STRUCTURING,False,0.18689756095409393,3,4,False,False,False,True,True,False,10,103501.305,10350.131,0.2,saml_d
SAML_003560,2024-03-15 04:00:00,4748.4497,8.465784,EUR,SAML_ACC_0441,SAML_ACC_0094,NL,NL,TRANSFER,SHELL_COMPANY,False,0.5887851119041443,4,4,False,False,False,True,False,False,11,124798.71,11345.337,0.0909,saml_d
SAML_003561,2024-03-15 04:30:00,656.2042,6.4879947,EUR,SAML_ACC_0112,SAML_ACC_0414,DE,UK,DEPOSIT,CASH_INTENSIVE,False,0.277060866355896,4,4,False,False,False,True,True,False,20,203927.31,10196.365,0.1,saml_d
SAML_003562,2024-03-15 05:00:00,37.343414,3.6465828,GBP,SAML_ACC_0184,SAML_ACC_0371,NL,DE,PAYMENT,IDENTITY_THEFT,False,0.35802504420280457,5,4,False,False,False,True,True,False,10,273616.16,27361.615,0.1,saml_d
SAML_003563,2024-03-15 05:30:00,32506.145,10.389215,USD,SAML_ACC_0360,SAML_ACC_0409,CA,DE,WITHDRAWAL,CASH_INTENSIVE,False,0.2579028010368347,5,4,False,False,False,True,True,False,14,402323.5,28737.393,0.0714,saml_d
SAML_003564,2024-03-15 06:00:00,20267.455,9.9168215,USD,SAML_ACC_0007,SAML_ACC_0383,CA,US,WITHDRAWAL,STRUCTURING,False,0.08982471376657486,6,4,False,False,False,False,True,False,10,63452.902,6345.29,0.1,saml_d
SAML_003565,2024-03-15 06:30:00,3305.4304,8.103624,USD,SAML_ACC_0051,SAML_ACC_0441,FR,NL,DEPOSIT,CRYPTOCURRENCY,False,0.5468422770500183,6,4,False,False,False,False,True,False,13,29376.797,2259.7537,0.0769,saml_d
SAML_003566,2024-03-15 07:00:00,4713.327,8.458362,USD,SAML_ACC_0314,SAML_ACC_0366,DE,FR,DEPOSIT,CASH_INTENSIVE,False,0.5340372323989868,7,4,False,False,False,False,True,False,12,72239.586,6019.9653,0.0,saml_d
SAML_003567,2024-03-15 07:30:00,25556.22,10.148675,USD,SAML_ACC_0241,SAML_ACC_0447,UK,UK,TRANSFER,IDENTITY_THEFT,False,0.33959540724754333,7,4,False,False,False,False,False,False,13,318049.78,24465.367,0.0769,saml_d
SAML_003568,2024-03-15 08:00:00,4668.9023,8.448894,CAD,SAML_ACC_0245,SAML_ACC_0107,CA,FR,DEPOSIT,SMURFING,False,0.1347190886735916,8,4,False,False,False,False,True,False,11,92264.2,8387.655,0.0,saml_d
SAML_003569,2024-03-15 08:30:00,18179.232,9.80809,USD,SAML_ACC_0448,SAML_ACC_0105,UK,FR,WITHDRAWAL,INTEGRATION,False,0.1712140440940857,8,4,False,False,False,False,True,False,10,103105.555,10310.556,0.1,saml_d
