transaction_id,timestamp,amount,currency,transaction_type,originator_country,beneficiary_country,risk_score,is_laundering,typology,high_amount,cross_border,unusual_hour,dataset_source
SAML_003004,2024-03-03 14:00:00,9073.436,EUR,DEPOSIT,US,US,0.09208431839942932,False,CRYPTOCURRENCY,False,False,False,saml_d
SAML_003005,2024-03-03 14:30:00,206.23924,USD,DEPOSIT,NL,UK,0.3266376554965973,False,INTEGRATION,False,True,False,saml_d
SAML_003006,2024-03-03 15:00:00,7879.9165,GBP,TRANSFER,UK,FR,0.3050965666770935,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_003007,2024-03-03 15:30:00,135.01582,EUR,WITHDRAWAL,UK,UK,0.26171204447746277,False,STRUCTURING,False,False,False,saml_d
SAML_003008,2024-03-03 16:00:00,25987.791,USD,WITHDRAWAL,CA,FR,0.03906193748116493,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003009,2024-03-03 16:30:00,1161.829,CAD,DEPOSIT,DE,DE,0.1645258665084839,False,STRUCTURING,False,False,False,saml_d
SAML_003010,2024-03-03 17:00:00,2471.8635,EUR,WITHDRAWAL,UK,UK,0.3089597821235657,False,SHELL_COMPANY,False,False,False,saml_d
SAML_003011,2024-03-03 17:30:00,42259.875,GBP,DEPOSIT,UK,NL,0.2465263307094574,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003012,2024-03-03 18:00:00,227.16414,EUR,PAYMENT,DE,CA,0.13839091360569,False,STRUCTURING,False,True,False,saml_d
SAML_003013,2024-03-03 18:30:00,182.32004,GBP,PAYMENT,DE,UK,0.38757163286209106,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003014,2024-03-03 19:00:00,927.78625,USD,PAYMENT,US,FR,0.8067020773887634,True,SHELL_COMPANY,False,True,False,saml_d
SAML_003015,2024-03-03 19:30:00,23783.746,USD,WITHDRAWAL,DE,NL,0.15863218903541565,False,STRUCTURING,False,True,False,saml_d
SAML_003016,2024-03-03 20:00:00,142.78041,GBP,WITHDRAWAL,CA,FR,0.2890516221523285,False,INTEGRATION,False,True,False,saml_d
SAML_003017,2024-03-03 20:30:00,10.336577,USD,TRANSFER,US,US,0.1883828192949295,False,TRADE_BASED,False,False,False,saml_d
SAML_003018,2024-03-03 21:00:00,1209.1614,USD,WITHDRAWAL,NL,UK,0.6064220070838928,False,INTEGRATION,False,True,False,saml_d
SAML_003019,2024-03-03 21:30:00,8986.525,EUR,DEPOSIT,UK,CA,0.28598809242248535,False,SHELL_COMPANY,False,True,False,saml_d
SAML_003020,2024-03-03 22:00:00,32876.832,GBP,TRANSFER,CA,DE,0.30623263120651245,False,PLACEMENT,False,True,True,saml_d
SAML_003021,2024-03-03 22:30:00,1180.481,USD,WITHDRAWAL,CA,US,0.27205440402030945,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003022,2024-03-03 23:00:00,1309.1676,GBP,TRANSFER,US,UK,0.0272334273904562,False,INTEGRATION,False,True,True,saml_d
SAML_003023,2024-03-03 23:30:00,29965.484,EUR,WITHDRAWAL,UK,US,0.33050164580345154,False,CRYPTOCURRENCY,False,True,True,saml_d
SAML_003024,2024-03-04 00:00:00,70.84657,USD,DEPOSIT,US,UK,0.2590026259422302,False,TRADE_BASED,False,True,True,saml_d
SAML_003025,2024-03-04 00:30:00,1370.5377,GBP,PAYMENT,FR,DE,0.05960557237267494,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003026,2024-03-04 01:00:00,4362.706,USD,PAYMENT,FR,DE,0.04092057794332504,False,CRYPTOCURRENCY,False,True,True,saml_d
SAML_003027,2024-03-04 01:30:00,7320.526,USD,DEPOSIT,US,CA,0.3931426703929901,False,TRADE_BASED,False,True,True,saml_d
SAML_003028,2024-03-04 02:00:00,1075.334,USD,TRANSFER,UK,US,0.22379359602928162,False,WIRE_FRAUD,False,True,True,saml_d
SAML_003029,2024-03-04 02:30:00,3193.5295,USD,PAYMENT,UK,CA,0.2782859206199646,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_003030,2024-03-04 03:00:00,20.559956,USD,WITHDRAWAL,DE,UK,0.6393600106239319,False,LAYERING,False,True,True,saml_d
SAML_003031,2024-03-04 03:30:00,799.11365,GBP,WITHDRAWAL,CA,DE,0.270027220249176,False,TRADE_BASED,False,True,True,saml_d
SAML_003032,2024-03-04 04:00:00,7383.606,EUR,TRANSFER,US,DE,0.06063460931181908,False,TRADE_BASED,False,True,True,saml_d
SAML_003033,2024-03-04 04:30:00,417.97095,USD,TRANSFER,CA,FR,0.363820880651474,False,LAYERING,False,True,True,saml_d
SAML_003034,2024-03-04 05:00:00,3354.1995,EUR,DEPOSIT,CA,FR,0.5187510848045349,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003035,2024-03-04 05:30:00,7286.2554,USD,PAYMENT,FR,CA,0.9129024147987366,True,PHANTOM_TRANSACTIONS,False,True,True,saml_d
SAML_003036,2024-03-04 06:00:00,1502.5239,USD,TRANSFER,FR,US,0.9316446185112,True,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003037,2024-03-04 06:30:00,4191.976,GBP,PAYMENT,NL,UK,0.3179340958595276,False,WIRE_FRAUD,False,True,False,saml_d
SAML_003038,2024-03-04 07:00:00,434.64728,USD,PAYMENT,US,CA,0.13052459061145782,False,STRUCTURING,False,True,False,saml_d
SAML_003039,2024-03-04 07:30:00,1971.9485,USD,WITHDRAWAL,NL,DE,0.5506817102432251,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_003040,2024-03-04 08:00:00,10101.431,EUR,TRANSFER,US,DE,0.42994752526283264,False,SMURFING,False,True,False,saml_d
SAML_003041,2024-03-04 08:30:00,4080.382,USD,DEPOSIT,UK,DE,0.12605249881744385,False,TRADE_BASED,False,True,False,saml_d
SAML_003042,2024-03-04 09:00:00,922.3617,GBP,TRANSFER,US,UK,0.4614143967628479,False,PLACEMENT,False,True,False,saml_d
SAML_003043,2024-03-04 09:30:00,4667.752,USD,PAYMENT,UK,CA,0.15310172736644745,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003044,2024-03-04 10:00:00,12446.81,USD,WITHDRAWAL,UK,UK,0.2616695165634155,False,PHANTOM_TRANSACTIONS,False,False,False,saml_d
SAML_003045,2024-03-04 10:30:00,49.408253,USD,TRANSFER,US,NL,0.44146278500556946,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003046,2024-03-04 11:00:00,30277.137,USD,TRANSFER,UK,DE,0.3502427637577057,False,PLACEMENT,False,True,False,saml_d
SAML_003047,2024-03-04 11:30:00,1521.5587,USD,TRANSFER,CA,FR,0.4114958643913269,False,STRUCTURING,False,True,False,saml_d
SAML_003048,2024-03-04 12:00:00,6981.226,USD,DEPOSIT,UK,CA,0.08871195465326309,False,TRADE_BASED,False,True,False,saml_d
SAML_003049,2024-03-04 12:30:00,32679.193,GBP,DEPOSIT,CA,FR,0.4526080787181854,False,WIRE_FRAUD,False,True,False,saml_d
SAML_003050,2024-03-04 13:00:00,191.83826,CAD,DEPOSIT,CA,CA,0.28101614117622375,False,PLACEMENT,False,False,False,saml_d
SAML_003051,2024-03-04 13:30:00,721.34534,USD,DEPOSIT,CA,DE,0.07358928769826889,False,INTEGRATION,False,True,False,saml_d
SAML_003052,2024-03-04 14:00:00,1673.8851,USD,WITHDRAWAL,DE,FR,0.354974627494812,False,SHELL_COMPANY,False,True,False,saml_d
SAML_003053,2024-03-04 14:30:00,621.7219,USD,WITHDRAWAL,NL,FR,0.2665805220603943,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003054,2024-03-04 15:00:00,95786.125,CAD,DEPOSIT,DE,CA,0.0828138068318367,False,CASH_INTENSIVE,True,True,False,saml_d
SAML_003055,2024-03-04 15:30:00,537.24585,CAD,PAYMENT,UK,NL,0.13159403204917908,False,SMURFING,False,True,False,saml_d
SAML_003056,2024-03-04 16:00:00,981.3277,USD,DEPOSIT,NL,NL,0.25430208444595337,False,PLACEMENT,False,False,False,saml_d
SAML_003057,2024-03-04 16:30:00,4486.2754,EUR,DEPOSIT,NL,FR,0.37156787514686584,False,PLACEMENT,False,True,False,saml_d
SAML_003058,2024-03-04 17:00:00,269.26633,USD,PAYMENT,NL,FR,0.25544458627700806,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003059,2024-03-04 17:30:00,1351.0516,USD,TRANSFER,US,DE,0.5022119879722595,False,SMURFING,False,True,False,saml_d
SAML_003060,2024-03-04 18:00:00,5624.608,USD,PAYMENT,UK,CA,0.4450531303882599,True,IDENTITY_THEFT,False,True,False,saml_d
SAML_003061,2024-03-04 18:30:00,1531.9232,USD,PAYMENT,DE,CA,0.1379036158323288,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003062,2024-03-04 19:00:00,2473.0964,USD,WITHDRAWAL,NL,US,0.3826785683631897,False,PLACEMENT,False,True,False,saml_d
SAML_003063,2024-03-04 19:30:00,1034.1506,USD,TRANSFER,NL,CA,0.7174715995788574,False,LAYERING,False,True,False,saml_d
SAML_003064,2024-03-04 20:00:00,144.17955,EUR,PAYMENT,FR,DE,0.07073567807674408,False,STRUCTURING,False,True,False,saml_d
SAML_003065,2024-03-04 20:30:00,5671.3726,USD,DEPOSIT,NL,FR,0.11942204087972641,False,WIRE_FRAUD,False,True,False,saml_d
SAML_003066,2024-03-04 21:00:00,99694.54,USD,PAYMENT,NL,US,0.19663523137569427,False,IDENTITY_THEFT,True,True,False,saml_d
SAML_003067,2024-03-04 21:30:00,3092.7107,USD,WITHDRAWAL,FR,FR,0.42795974016189575,False,SHELL_COMPANY,False,False,False,saml_d
SAML_003068,2024-03-04 22:00:00,4677.543,USD,PAYMENT,UK,CA,0.29185768961906433,False,STRUCTURING,False,True,True,saml_d
SAML_003069,2024-03-04 22:30:00,11913.715,USD,DEPOSIT,DE,UK,0.300096720457077,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_003070,2024-03-04 23:00:00,235.41243,USD,TRANSFER,CA,FR,0.3786720931529999,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003071,2024-03-04 23:30:00,89772.086,USD,WITHDRAWAL,DE,NL,0.1708255112171173,False,SMURFING,True,True,True,saml_d
SAML_003072,2024-03-05 00:00:00,4467.8276,USD,TRANSFER,UK,CA,0.25233110785484314,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003073,2024-03-05 00:30:00,77941.5,USD,WITHDRAWAL,DE,NL,0.10791251063346863,False,CASH_INTENSIVE,True,True,True,saml_d
SAML_003074,2024-03-05 01:00:00,688.0999,USD,DEPOSIT,FR,DE,0.2950096130371094,False,INTEGRATION,False,True,True,saml_d
SAML_003075,2024-03-05 01:30:00,113110.875,EUR,WITHDRAWAL,NL,NL,0.4852660298347473,False,INTEGRATION,True,False,True,saml_d
SAML_003076,2024-03-05 02:00:00,14049.063,EUR,TRANSFER,NL,CA,0.27823954820632935,False,LAYERING,False,True,True,saml_d
SAML_003077,2024-03-05 02:30:00,9009.908,USD,TRANSFER,CA,US,0.43946734070777893,False,STRUCTURING,False,True,True,saml_d
SAML_003078,2024-03-05 03:00:00,4760.2188,USD,PAYMENT,UK,NL,0.3810945153236389,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_003079,2024-03-05 03:30:00,1813.3708,USD,TRANSFER,NL,UK,0.1019056960940361,False,STRUCTURING,False,True,True,saml_d
SAML_003080,2024-03-05 04:00:00,32894.586,USD,PAYMENT,UK,UK,0.2006242275238037,False,STRUCTURING,False,False,True,saml_d
SAML_003081,2024-03-05 04:30:00,3947.0342,USD,TRANSFER,US,UK,0.5418598055839539,False,LAYERING,False,True,True,saml_d
SAML_003082,2024-03-05 05:00:00,58.31507,USD,PAYMENT,CA,NL,0.529500424861908,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003083,2024-03-05 05:30:00,319.1391,USD,DEPOSIT,UK,DE,0.2543904483318329,False,WIRE_FRAUD,False,True,True,saml_d
SAML_003084,2024-03-05 06:00:00,2055.57,CAD,PAYMENT,DE,UK,0.05834180861711502,False,INTEGRATION,False,True,False,saml_d
SAML_003085,2024-03-05 06:30:00,5541.375,USD,TRANSFER,DE,FR,0.26668086647987366,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_003086,2024-03-05 07:00:00,2661.9734,USD,DEPOSIT,DE,DE,0.20825862884521484,False,WIRE_FRAUD,False,False,False,saml_d
SAML_003087,2024-03-05 07:30:00,34130.324,USD,WITHDRAWAL,DE,CA,0.21644924581050873,False,PLACEMENT,False,True,False,saml_d
SAML_003088,2024-03-05 08:00:00,60.207462,CAD,TRANSFER,UK,US,0.25667643547058105,False,LAYERING,False,True,False,saml_d
SAML_003089,2024-03-05 08:30:00,3972.599,EUR,PAYMENT,FR,DE,0.07536511868238449,False,SMURFING,False,True,False,saml_d
SAML_003090,2024-03-05 09:00:00,78.57405,USD,WITHDRAWAL,CA,US,0.9962430596351624,True,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003091,2024-03-05 09:30:00,13621.7705,GBP,PAYMENT,DE,DE,0.2842317223548889,False,STRUCTURING,False,False,False,saml_d
SAML_003092,2024-03-05 10:00:00,2467.8005,USD,WITHDRAWAL,UK,CA,0.03347248584032059,False,TRADE_BASED,False,True,False,saml_d
SAML_003093,2024-03-05 10:30:00,6899.6084,GBP,DEPOSIT,NL,US,0.18202689290046692,False,INTEGRATION,False,True,False,saml_d
SAML_003094,2024-03-05 11:00:00,529.65936,GBP,TRANSFER,NL,DE,0.3379608988761902,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003095,2024-03-05 11:30:00,38519.883,USD,DEPOSIT,UK,US,0.3472106158733368,False,LAYERING,False,True,False,saml_d
SAML_003096,2024-03-05 12:00:00,23943.432,EUR,TRANSFER,DE,UK,0.7233675718307495,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003097,2024-03-05 12:30:00,9576.702,USD,WITHDRAWAL,US,UK,0.33800601959228516,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_003098,2024-03-05 13:00:00,2300.6926,USD,DEPOSIT,UK,NL,0.44626352190971375,False,INTEGRATION,False,True,False,saml_d
SAML_003099,2024-03-05 13:30:00,9506.344,USD,TRANSFER,CA,UK,0.39853402972221375,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003100,2024-03-05 14:00:00,725.0313,EUR,WITHDRAWAL,CA,FR,0.0660991370677948,False,INTEGRATION,False,True,False,saml_d
SAML_003101,2024-03-05 14:30:00,16499.928,USD,DEPOSIT,US,UK,0.2895987927913666,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_003102,2024-03-05 15:00:00,80737.77,USD,DEPOSIT,NL,UK,0.39150968194007874,False,PHANTOM_TRANSACTIONS,True,True,False,saml_d
SAML_003103,2024-03-05 15:30:00,25367.424,EUR,DEPOSIT,NL,CA,0.11624046415090561,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_003104,2024-03-05 16:00:00,692.8372,USD,DEPOSIT,UK,US,0.1891346126794815,False,STRUCTURING,False,True,False,saml_d
SAML_003105,2024-03-05 16:30:00,6141.5635,USD,PAYMENT,US,US,0.3411266803741455,False,CASH_INTENSIVE,False,False,False,saml_d
SAML_003106,2024-03-05 17:00:00,224.46436,USD,WITHDRAWAL,UK,UK,0.2724580764770508,False,WIRE_FRAUD,False,False,False,saml_d
SAML_003107,2024-03-05 17:30:00,9365.431,USD,PAYMENT,UK,US,0.15388132631778717,False,STRUCTURING,False,True,False,saml_d
SAML_003108,2024-03-05 18:00:00,7340.827,USD,WITHDRAWAL,US,DE,0.4307544529438019,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_003109,2024-03-05 18:30:00,70.836,USD,WITHDRAWAL,NL,NL,0.2927895784378052,False,CRYPTOCURRENCY,False,False,False,saml_d
SAML_003110,2024-03-05 19:00:00,291.90613,CAD,WITHDRAWAL,FR,UK,0.2831043004989624,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003111,2024-03-05 19:30:00,1692.0942,EUR,TRANSFER,DE,NL,0.5601916909217834,False,TRADE_BASED,False,True,False,saml_d
SAML_003112,2024-03-05 20:00:00,1633.1738,USD,WITHDRAWAL,DE,UK,0.1903618425130844,False,PLACEMENT,False,True,False,saml_d
SAML_003113,2024-03-05 20:30:00,265.34906,USD,DEPOSIT,DE,FR,0.18550895154476166,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003114,2024-03-05 21:00:00,6489.6084,USD,PAYMENT,US,NL,0.20145685970783234,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003115,2024-03-05 21:30:00,4929.275,EUR,DEPOSIT,UK,DE,0.5277799963951111,True,SHELL_COMPANY,False,True,False,saml_d
SAML_003116,2024-03-05 22:00:00,2021.2305,USD,DEPOSIT,UK,UK,0.16136889159679413,False,CRYPTOCURRENCY,False,False,True,saml_d
SAML_003117,2024-03-05 22:30:00,657.48175,USD,PAYMENT,CA,UK,0.31314361095428467,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_003118,2024-03-05 23:00:00,24280.146,GBP,DEPOSIT,UK,US,0.2546621561050415,False,CRYPTOCURRENCY,False,True,True,saml_d
SAML_003119,2024-03-05 23:30:00,81700.41,USD,TRANSFER,NL,UK,0.3840091824531555,False,CRYPTOCURRENCY,True,True,True,saml_d
SAML_003120,2024-03-06 00:00:00,1133.2864,USD,DEPOSIT,FR,NL,0.45685717463493347,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003121,2024-03-06 00:30:00,876.2629,GBP,DEPOSIT,DE,NL,0.29080694913864136,False,TRADE_BASED,False,True,True,saml_d
SAML_003122,2024-03-06 01:00:00,7961.8394,EUR,PAYMENT,NL,UK,0.4301295280456543,False,LAYERING,False,True,True,saml_d
SAML_003123,2024-03-06 01:30:00,1456.718,USD,DEPOSIT,NL,UK,0.5013055801391602,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003124,2024-03-06 02:00:00,2255.6775,EUR,PAYMENT,FR,UK,0.2768830358982086,False,PLACEMENT,False,True,True,saml_d
SAML_003125,2024-03-06 02:30:00,13086.105,USD,WITHDRAWAL,DE,FR,0.631758987903595,False,TRADE_BASED,False,True,True,saml_d
SAML_003126,2024-03-06 03:00:00,65.45009,EUR,WITHDRAWAL,US,DE,0.3583082854747772,False,TRADE_BASED,False,True,True,saml_d
SAML_003127,2024-03-06 03:30:00,41631.18,USD,TRANSFER,FR,NL,0.3997739255428314,False,PHANTOM_TRANSACTIONS,False,True,True,saml_d
SAML_003128,2024-03-06 04:00:00,3447.3499,GBP,PAYMENT,NL,FR,0.010421273298561573,False,SHELL_COMPANY,False,True,True,saml_d
SAML_003129,2024-03-06 04:30:00,1308.9934,CAD,PAYMENT,UK,US,0.16448524594306946,False,LAYERING,False,True,True,saml_d
SAML_003130,2024-03-06 05:00:00,2493.7222,CAD,PAYMENT,DE,CA,0.38509297370910645,False,PHANTOM_TRANSACTIONS,False,True,True,saml_d
SAML_003131,2024-03-06 05:30:00,2765.1736,CAD,TRANSFER,CA,UK,0.6599723100662231,False,STRUCTURING,False,True,True,saml_d
SAML_003132,2024-03-06 06:00:00,93.465965,USD,TRANSFER,FR,NL,0.0666407123208046,False,LAYERING,False,True,False,saml_d
SAML_003133,2024-03-06 06:30:00,59271.062,USD,DEPOSIT,NL,US,0.302245169878006,False,STRUCTURING,False,True,False,saml_d
SAML_003134,2024-03-06 07:00:00,3237.8062,USD,PAYMENT,US,NL,0.588235080242157,True,INTEGRATION,False,True,False,saml_d
SAML_003135,2024-03-06 07:30:00,7230.072,EUR,TRANSFER,NL,CA,0.44199779629707336,False,LAYERING,False,True,False,saml_d
SAML_003136,2024-03-06 08:00:00,19992.242,GBP,WITHDRAWAL,CA,UK,0.5076634883880615,False,LAYERING,False,True,False,saml_d
SAML_003137,2024-03-06 08:30:00,386.71002,USD,WITHDRAWAL,US,NL,0.3069136440753937,False,INTEGRATION,False,True,False,saml_d
SAML_003138,2024-03-06 09:00:00,7684.371,CAD,PAYMENT,DE,UK,0.28396937251091003,False,WIRE_FRAUD,False,True,False,saml_d
SAML_003139,2024-03-06 09:30:00,1745.3629,GBP,WITHDRAWAL,FR,CA,0.47067517042160034,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_003140,2024-03-06 10:00:00,16212.561,CAD,DEPOSIT,US,FR,0.06333639472723007,False,STRUCTURING,False,True,False,saml_d
SAML_003141,2024-03-06 10:30:00,42.332077,GBP,DEPOSIT,CA,CA,0.5790726542472839,False,SHELL_COMPANY,False,False,False,saml_d
SAML_003142,2024-03-06 11:00:00,2445.0269,USD,PAYMENT,NL,CA,0.2948315143585205,False,STRUCTURING,False,True,False,saml_d
SAML_003143,2024-03-06 11:30:00,892.7965,USD,TRANSFER,CA,NL,0.35126349329948425,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_003144,2024-03-06 12:00:00,7076.4375,USD,TRANSFER,UK,DE,0.23362009227275848,False,SHELL_COMPANY,False,True,False,saml_d
SAML_003145,2024-03-06 12:30:00,7631.8716,USD,TRANSFER,US,UK,0.1866222769021988,False,STRUCTURING,False,True,False,saml_d
SAML_003146,2024-03-06 13:00:00,723.96875,EUR,TRANSFER,FR,NL,0.13354840874671936,False,INTEGRATION,False,True,False,saml_d
SAML_003147,2024-03-06 13:30:00,717.4134,GBP,PAYMENT,FR,UK,0.6481336355209351,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003148,2024-03-06 14:00:00,2389.0935,GBP,DEPOSIT,NL,FR,0.23159977793693542,False,INTEGRATION,False,True,False,saml_d
SAML_003149,2024-03-06 14:30:00,496.06924,EUR,PAYMENT,NL,FR,0.6643396615982056,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_003150,2024-03-06 15:00:00,16058.079,USD,PAYMENT,NL,DE,0.1989554911851883,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003151,2024-03-06 15:30:00,1424.5134,USD,WITHDRAWAL,UK,DE,0.8210420608520508,True,LAYERING,False,True,False,saml_d
SAML_003152,2024-03-06 16:00:00,8.899754,USD,DEPOSIT,CA,DE,0.43097949028015137,False,INTEGRATION,False,True,False,saml_d
SAML_003153,2024-03-06 16:30:00,1408.6061,USD,TRANSFER,NL,FR,0.17224644124507904,False,STRUCTURING,False,True,False,saml_d
SAML_003154,2024-03-06 17:00:00,373.4979,USD,DEPOSIT,US,CA,0.404491126537323,False,INTEGRATION,False,True,False,saml_d
SAML_003155,2024-03-06 17:30:00,114.14258,USD,WITHDRAWAL,NL,NL,0.025769125670194626,False,TRADE_BASED,False,False,False,saml_d
SAML_003156,2024-03-06 18:00:00,250.92316,USD,PAYMENT,CA,UK,0.6596187949180603,True,CRYPTOCURRENCY,False,True,False,saml_d
SAML_003157,2024-03-06 18:30:00,3710.1106,USD,DEPOSIT,US,UK,0.15903261303901672,False,WIRE_FRAUD,False,True,False,saml_d
SAML_003158,2024-03-06 19:00:00,42500.95,EUR,WITHDRAWAL,US,NL,0.07088601589202881,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003159,2024-03-06 19:30:00,5576.792,USD,PAYMENT,US,US,0.2213476598262787,False,STRUCTURING,False,False,False,saml_d
SAML_003160,2024-03-06 20:00:00,886.2448,USD,TRANSFER,CA,FR,0.5590341091156006,False,LAYERING,False,True,False,saml_d
SAML_003161,2024-03-06 20:30:00,7419.0654,USD,DEPOSIT,NL,FR,0.08403590321540833,False,WIRE_FRAUD,False,True,False,saml_d
SAML_003162,2024-03-06 21:00:00,1190.1318,CAD,TRANSFER,CA,DE,0.28382638096809387,False,PLACEMENT,False,True,False,saml_d
SAML_003163,2024-03-06 21:30:00,743.0767,USD,TRANSFER,CA,NL,0.5230944156646729,True,IDENTITY_THEFT,False,True,False,saml_d
SAML_003164,2024-03-06 22:00:00,296.27103,USD,WITHDRAWAL,DE,US,0.1843491643667221,False,STRUCTURING,False,True,True,saml_d
SAML_003165,2024-03-06 22:30:00,89.688484,EUR,WITHDRAWAL,CA,US,0.17605659365653992,False,SMURFING,False,True,True,saml_d
SAML_003166,2024-03-06 23:00:00,1366.6976,USD,PAYMENT,UK,FR,0.241146981716156,False,LAYERING,False,True,True,saml_d
SAML_003167,2024-03-06 23:30:00,4089.2097,CAD,TRANSFER,DE,DE,0.11712904274463654,False,INTEGRATION,False,False,True,saml_d
SAML_003168,2024-03-07 00:00:00,2457.1382,USD,WITHDRAWAL,US,UK,0.20113414525985718,False,STRUCTURING,False,True,True,saml_d
SAML_003169,2024-03-07 00:30:00,1297.3334,USD,WITHDRAWAL,NL,DE,0.04813355579972267,False,INTEGRATION,False,True,True,saml_d
SAML_003170,2024-03-07 01:00:00,449.66727,USD,TRANSFER,FR,UK,0.4199616611003876,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_003171,2024-03-07 01:30:00,10061.71,EUR,PAYMENT,NL,FR,0.10926398634910583,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_003172,2024-03-07 02:00:00,213.94868,USD,TRANSFER,DE,DE,0.2087891548871994,False,PHANTOM_TRANSACTIONS,False,False,True,saml_d
SAML_003173,2024-03-07 02:30:00,14073.598,USD,PAYMENT,DE,US,0.34520193934440613,False,LAYERING,False,True,True,saml_d
SAML_003174,2024-03-07 03:00:00,401.64392,USD,PAYMENT,US,NL,0.7838548421859741,False,CRYPTOCURRENCY,False,True,True,saml_d
SAML_003175,2024-03-07 03:30:00,661.91,USD,WITHDRAWAL,CA,CA,0.07230612635612488,False,IDENTITY_THEFT,False,False,True,saml_d
SAML_003176,2024-03-07 04:00:00,158.60703,USD,TRANSFER,CA,US,0.09844664484262466,False,TRADE_BASED,False,True,True,saml_d
SAML_003177,2024-03-07 04:30:00,1093.5621,EUR,TRANSFER,DE,NL,0.7719792127609253,False,PLACEMENT,False,True,True,saml_d
SAML_003178,2024-03-07 05:00:00,20965.32,EUR,WITHDRAWAL,CA,UK,0.1834612488746643,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_003179,2024-03-07 05:30:00,8360.355,USD,DEPOSIT,DE,FR,0.7132393717765808,True,WIRE_FRAUD,False,True,True,saml_d
SAML_003180,2024-03-07 06:00:00,21096.115,USD,DEPOSIT,NL,DE,0.3052670657634735,False,TRADE_BASED,False,True,False,saml_d
SAML_003181,2024-03-07 06:30:00,8469.994,EUR,TRANSFER,FR,FR,0.6198363304138184,True,STRUCTURING,False,False,False,saml_d
SAML_003182,2024-03-07 07:00:00,327.88416,USD,WITHDRAWAL,NL,FR,0.26513782143592834,False,TRADE_BASED,False,True,False,saml_d
SAML_003183,2024-03-07 07:30:00,1538.2821,USD,PAYMENT,FR,UK,0.2296215295791626,False,LAYERING,False,True,False,saml_d
SAML_003184,2024-03-07 08:00:00,626.15735,USD,PAYMENT,US,FR,0.2395828366279602,False,PLACEMENT,False,True,False,saml_d
SAML_003185,2024-03-07 08:30:00,42665.668,EUR,TRANSFER,UK,DE,0.5950363278388977,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_003186,2024-03-07 09:00:00,272.16885,CAD,WITHDRAWAL,UK,US,0.20067808032035828,False,TRADE_BASED,False,True,False,saml_d
SAML_003187,2024-03-07 09:30:00,17807.863,EUR,TRANSFER,NL,FR,0.06763897836208344,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_003188,2024-03-07 10:00:00,17781.39,USD,TRANSFER,CA,DE,0.4305284321308136,False,SMURFING,False,True,False,saml_d
SAML_003189,2024-03-07 10:30:00,115756.07,USD,WITHDRAWAL,UK,DE,0.07548418641090393,False,CASH_INTENSIVE,True,True,False,saml_d
SAML_003190,2024-03-07 11:00:00,1313.7314,GBP,TRANSFER,FR,UK,0.18114545941352844,False,INTEGRATION,False,True,False,saml_d
