transaction_id,timestamp,amount,currency,typology,originator_account,beneficiary_account,originator_country,beneficiary_country,risk_score,is_laundering,alert_flag,dataset_source
SAML_003471,2024-03-13 07:30:00,2535.7456,EUR,WIRE_FRAUD,SAML_ACC_0065,SAML_ACC_0295,UK,US,0.3097911775112152,False,False,saml_d
SAML_003472,2024-03-13 08:00:00,3309.3828,CAD,TRADE_BASED,SAML_ACC_0432,SAML_ACC_0203,NL,DE,0.3697623014450073,False,False,saml_d
SAML_003473,2024-03-13 08:30:00,357.3765,USD,TRADE_BASED,SAML_ACC_0138,SAML_ACC_0392,FR,FR,0.5473644733428955,False,False,saml_d
SAML_003474,2024-03-13 09:00:00,710.4991,USD,PLACEMENT,SAML_ACC_0269,SAML_ACC_0153,US,FR,0.1211622804403305,False,False,saml_d
SAML_003475,2024-03-13 09:30:00,228.33902,GBP,SMURFING,SAML_ACC_0228,SAML_ACC_0110,US,FR,0.19972296059131622,False,False,saml_d
SAML_003476,2024-03-13 10:00:00,21070.54,USD,STRUCTURING,SAML_ACC_0201,SAML_ACC_0322,UK,NL,0.15219523012638092,False,False,saml_d
SAML_003477,2024-03-13 10:30:00,44.199173,EUR,IDENTITY_THEFT,SAML_ACC_0142,SAML_ACC_0266,FR,US,0.5106635689735413,False,False,saml_d
SAML_003478,2024-03-13 11:00:00,29946.889,CAD,PLACEMENT,SAML_ACC_0100,SAML_ACC_0373,FR,US,0.23344862461090088,False,False,saml_d
SAML_003479,2024-03-13 11:30:00,47700.58,EUR,SHELL_COMPANY,SAML_ACC_0138,SAML_ACC_0152,UK,NL,0.20378299057483673,False,False,saml_d
SAML_003480,2024-03-13 12:00:00,1628.8651,USD,STRUCTURING,SAML_ACC_0168,SAML_ACC_0496,DE,NL,0.46613526344299316,False,False,saml_d
SAML_003481,2024-03-13 12:30:00,16.341793,USD,INTEGRATION,SAML_ACC_0407,SAML_ACC_0464,CA,UK,0.31966137886047363,False,False,saml_d
SAML_003482,2024-03-13 13:00:00,1447.1898,USD,LAYERING,SAML_ACC_0099,SAML_ACC_0083,UK,DE,0.3778381943702698,False,False,saml_d
SAML_003483,2024-03-13 13:30:00,2621.84,USD,CASH_INTENSIVE,SAML_ACC_0311,SAML_ACC_0443,NL,NL,0.08359215408563614,False,False,saml_d
SAML_003484,2024-03-13 14:00:00,394.96753,EUR,SMURFING,SAML_ACC_0319,SAML_ACC_0415,FR,FR,0.40799152851104736,False,True,saml_d
SAML_003485,2024-03-13 14:30:00,1063.758,EUR,WIRE_FRAUD,SAML_ACC_0327,SAML_ACC_0395,CA,DE,0.4783429801464081,False,False,saml_d
SAML_003486,2024-03-13 15:00:00,63601.375,EUR,CRYPTOCURRENCY,SAML_ACC_0426,SAML_ACC_0134,UK,NL,0.2900616526603699,False,False,saml_d
SAML_003487,2024-03-13 15:30:00,11269.489,USD,SMURFING,SAML_ACC_0355,SAML_ACC_0326,CA,FR,0.23949085175991058,False,False,saml_d
SAML_003488,2024-03-13 16:00:00,469.1262,USD,WIRE_FRAUD,SAML_ACC_0066,SAML_ACC_0160,DE,US,0.513056218624115,False,True,saml_d
SAML_003489,2024-03-13 16:30:00,122.095276,EUR,PHANTOM_TRANSACTIONS,SAML_ACC_0335,SAML_ACC_0039,FR,US,0.6086097955703735,False,False,saml_d
SAML_003490,2024-03-13 17:00:00,1549.9305,USD,PLACEMENT,SAML_ACC_0329,SAML_ACC_0176,DE,FR,0.31290262937545776,False,False,saml_d
SAML_003491,2024-03-13 17:30:00,1945.1345,USD,WIRE_FRAUD,SAML_ACC_0047,SAML_ACC_0013,DE,CA,0.30881011486053467,False,False,saml_d
SAML_003492,2024-03-13 18:00:00,8041.7207,EUR,SMURFING,SAML_ACC_0337,SAML_ACC_0315,FR,US,0.15495429933071136,False,False,saml_d
SAML_003493,2024-03-13 18:30:00,1021.8465,EUR,SMURFING,SAML_ACC_0382,SAML_ACC_0067,NL,UK,0.424564003944397,False,False,saml_d
SAML_003494,2024-03-13 19:00:00,8291.607,USD,CASH_INTENSIVE,SAML_ACC_0231,SAML_ACC_0440,DE,NL,0.2283812016248703,False,False,saml_d
SAML_003495,2024-03-13 19:30:00,142958.28,GBP,TRADE_BASED,SAML_ACC_0308,SAML_ACC_0248,UK,US,0.38159283995628357,False,False,saml_d
SAML_003496,2024-03-13 20:00:00,15229.689,USD,IDENTITY_THEFT,SAML_ACC_0146,SAML_ACC_0041,UK,UK,0.8381019830703735,True,True,saml_d
SAML_003497,2024-03-13 20:30:00,2707.6138,CAD,SMURFING,SAML_ACC_0207,SAML_ACC_0184,CA,DE,0.3808201551437378,False,False,saml_d
SAML_003498,2024-03-13 21:00:00,2066.6807,USD,CASH_INTENSIVE,SAML_ACC_0146,SAML_ACC_0035,UK,US,0.4504445791244507,False,True,saml_d
SAML_003499,2024-03-13 21:30:00,1460.6747,USD,PLACEMENT,SAML_ACC_0152,SAML_ACC_0422,UK,NL,0.41949623823165894,True,True,saml_d
SAML_003500,2024-03-13 22:00:00,31611.676,GBP,SMURFING,SAML_ACC_0279,SAML_ACC_0337,CA,US,0.19202817976474762,False,True,saml_d
SAML_003501,2024-03-13 22:30:00,850.1163,USD,INTEGRATION,SAML_ACC_0140,SAML_ACC_0451,US,NL,0.12441369146108627,False,True,saml_d
SAML_003502,2024-03-13 23:00:00,3263.1406,EUR,SMURFING,SAML_ACC_0151,SAML_ACC_0290,FR,DE,0.5368969440460205,False,False,saml_d
SAML_003503,2024-03-13 23:30:00,3302.3704,GBP,INTEGRATION,SAML_ACC_0021,SAML_ACC_0076,UK,NL,0.2686966061592102,False,False,saml_d
SAML_003504,2024-03-14 00:00:00,1092.7269,GBP,STRUCTURING,SAML_ACC_0254,SAML_ACC_0472,CA,UK,0.15226587653160095,False,False,saml_d
SAML_003505,2024-03-14 00:30:00,191.53468,CAD,IDENTITY_THEFT,SAML_ACC_0064,SAML_ACC_0070,DE,CA,0.3192361295223236,False,False,saml_d
SAML_003506,2024-03-14 01:00:00,5687.0615,USD,CRYPTOCURRENCY,SAML_ACC_0218,SAML_ACC_0234,DE,NL,0.4996897578239441,True,True,saml_d
SAML_003507,2024-03-14 01:30:00,2638.569,EUR,LAYERING,SAML_ACC_0072,SAML_ACC_0011,NL,NL,0.6149902939796448,False,False,saml_d
SAML_003508,2024-03-14 02:00:00,8106.982,USD,WIRE_FRAUD,SAML_ACC_0478,SAML_ACC_0368,UK,UK,0.4214908182621002,False,False,saml_d
SAML_003509,2024-03-14 02:30:00,1025.3604,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0162,SAML_ACC_0283,FR,FR,0.3119675815105438,False,False,saml_d
SAML_003510,2024-03-14 03:00:00,34256.875,GBP,PLACEMENT,SAML_ACC_0130,SAML_ACC_0304,CA,FR,0.07609505206346512,False,False,saml_d
SAML_003511,2024-03-14 03:30:00,516.1784,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0069,SAML_ACC_0024,NL,FR,0.3878292143344879,False,False,saml_d
SAML_003512,2024-03-14 04:00:00,91498.75,USD,STRUCTURING,SAML_ACC_0415,SAML_ACC_0274,NL,NL,0.11991433054208755,False,True,saml_d
SAML_003513,2024-03-14 04:30:00,90.44365,USD,CASH_INTENSIVE,SAML_ACC_0225,SAML_ACC_0027,CA,DE,0.3175978660583496,False,False,saml_d
SAML_003514,2024-03-14 05:00:00,7112.01,EUR,SMURFING,SAML_ACC_0246,SAML_ACC_0054,CA,UK,0.29500868916511536,False,False,saml_d
SAML_003515,2024-03-14 05:30:00,7714.534,CAD,CRYPTOCURRENCY,SAML_ACC_0068,SAML_ACC_0055,CA,NL,0.4665360748767853,False,False,saml_d
SAML_003516,2024-03-14 06:00:00,607.2168,USD,WIRE_FRAUD,SAML_ACC_0454,SAML_ACC_0376,CA,US,0.29052701592445374,False,False,saml_d
SAML_003517,2024-03-14 06:30:00,6965.9404,USD,INTEGRATION,SAML_ACC_0471,SAML_ACC_0233,FR,NL,0.3699174225330353,False,False,saml_d
SAML_003518,2024-03-14 07:00:00,38524.023,GBP,CRYPTOCURRENCY,SAML_ACC_0493,SAML_ACC_0277,CA,FR,0.44770726561546326,False,False,saml_d
SAML_003519,2024-03-14 07:30:00,35.38763,USD,PLACEMENT,SAML_ACC_0403,SAML_ACC_0443,FR,UK,0.5079927444458008,False,False,saml_d
SAML_003520,2024-03-14 08:00:00,8147.689,USD,LAYERING,SAML_ACC_0384,SAML_ACC_0371,FR,US,0.06186363473534584,False,False,saml_d
SAML_003521,2024-03-14 08:30:00,20.357683,USD,CRYPTOCURRENCY,SAML_ACC_0107,SAML_ACC_0418,FR,UK,0.30806317925453186,False,False,saml_d
SAML_003522,2024-03-14 09:00:00,432.10577,USD,CRYPTOCURRENCY,SAML_ACC_0109,SAML_ACC_0120,DE,DE,0.8301851749420166,False,False,saml_d
SAML_003523,2024-03-14 09:30:00,77523.22,USD,WIRE_FRAUD,SAML_ACC_0328,SAML_ACC_0225,US,FR,0.37324827909469604,False,False,saml_d
SAML_003524,2024-03-14 10:00:00,931.1645,GBP,SMURFING,SAML_ACC_0103,SAML_ACC_0058,NL,CA,0.18321342766284943,False,False,saml_d
SAML_003525,2024-03-14 10:30:00,284.92902,USD,WIRE_FRAUD,SAML_ACC_0141,SAML_ACC_0255,UK,NL,0.3919995129108429,False,False,saml_d
SAML_003526,2024-03-14 11:00:00,2006.4546,CAD,PHANTOM_TRANSACTIONS,SAML_ACC_0065,SAML_ACC_0176,DE,FR,0.1588255763053894,False,False,saml_d
SAML_003527,2024-03-14 11:30:00,186430.3,GBP,STRUCTURING,SAML_ACC_0134,SAML_ACC_0054,US,FR,0.4850989878177643,False,False,saml_d
SAML_003528,2024-03-14 12:00:00,76.44989,EUR,CRYPTOCURRENCY,SAML_ACC_0199,SAML_ACC_0146,NL,DE,0.7325873374938965,True,True,saml_d
SAML_003529,2024-03-14 12:30:00,364.0824,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0368,SAML_ACC_0259,DE,US,0.21383722126483917,False,True,saml_d
SAML_003530,2024-03-14 13:00:00,59567.38,USD,WIRE_FRAUD,SAML_ACC_0155,SAML_ACC_0152,NL,FR,0.3185358941555023,False,False,saml_d
SAML_003531,2024-03-14 13:30:00,122443.46,USD,LAYERING,SAML_ACC_0079,SAML_ACC_0385,FR,US,0.44378042221069336,False,False,saml_d
SAML_003532,2024-03-14 14:00:00,2423.911,CAD,INTEGRATION,SAML_ACC_0436,SAML_ACC_0262,FR,US,0.2953966557979584,False,False,saml_d
SAML_003533,2024-03-14 14:30:00,250.10844,USD,CASH_INTENSIVE,SAML_ACC_0382,SAML_ACC_0019,CA,DE,0.5240281820297241,False,True,saml_d
SAML_003534,2024-03-14 15:00:00,197143.47,USD,PLACEMENT,SAML_ACC_0482,SAML_ACC_0342,FR,FR,0.7369908094406128,True,True,saml_d
SAML_003535,2024-03-14 15:30:00,72322.08,USD,LAYERING,SAML_ACC_0250,SAML_ACC_0371,DE,NL,0.5349420309066772,False,False,saml_d
SAML_003536,2024-03-14 16:00:00,11589.954,USD,SMURFING,SAML_ACC_0377,SAML_ACC_0171,NL,DE,0.08953293412923813,False,False,saml_d
SAML_003537,2024-03-14 16:30:00,587.1001,USD,SHELL_COMPANY,SAML_ACC_0087,SAML_ACC_0379,UK,DE,0.2072489857673645,False,False,saml_d
SAML_003538,2024-03-14 17:00:00,2702.5237,USD,WIRE_FRAUD,SAML_ACC_0304,SAML_ACC_0392,NL,CA,0.054421622306108475,False,False,saml_d
SAML_003539,2024-03-14 17:30:00,2163.0615,USD,CRYPTOCURRENCY,SAML_ACC_0241,SAML_ACC_0197,FR,NL,0.8794496655464172,True,True,saml_d
SAML_003540,2024-03-14 18:00:00,5777.363,USD,INTEGRATION,SAML_ACC_0088,SAML_ACC_0436,NL,DE,0.7619596123695374,True,True,saml_d
SAML_003541,2024-03-14 18:30:00,54284.98,USD,IDENTITY_THEFT,SAML_ACC_0463,SAML_ACC_0073,US,CA,0.5773122310638428,False,False,saml_d
SAML_003542,2024-03-14 19:00:00,17306.441,EUR,STRUCTURING,SAML_ACC_0483,SAML_ACC_0303,NL,US,0.5294692516326904,False,False,saml_d
SAML_003543,2024-03-14 19:30:00,345.5882,USD,WIRE_FRAUD,SAML_ACC_0324,SAML_ACC_0085,DE,NL,0.9121999740600586,True,True,saml_d
SAML_003544,2024-03-14 20:00:00,46769.797,USD,PLACEMENT,SAML_ACC_0172,SAML_ACC_0284,US,NL,0.12101636826992035,False,False,saml_d
SAML_003545,2024-03-14 20:30:00,5576.208,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0357,SAML_ACC_0302,CA,US,0.0887029841542244,False,False,saml_d
SAML_003546,2024-03-14 21:00:00,11779.684,USD,PLACEMENT,SAML_ACC_0017,SAML_ACC_0132,CA,UK,0.18181419372558594,False,False,saml_d
SAML_003547,2024-03-14 21:30:00,55998.586,CAD,PLACEMENT,SAML_ACC_0223,SAML_ACC_0120,NL,NL,0.19207850098609924,False,False,saml_d
SAML_003548,2024-03-14 22:00:00,322.73758,USD,STRUCTURING,SAML_ACC_0294,SAML_ACC_0216,UK,UK,0.42386722564697266,False,False,saml_d
SAML_003549,2024-03-14 22:30:00,2774.8413,EUR,CRYPTOCURRENCY,SAML_ACC_0394,SAML_ACC_0136,DE,US,0.6262058615684509,False,False,saml_d
SAML_003550,2024-03-14 23:00:00,1029.7701,GBP,CASH_INTENSIVE,SAML_ACC_0310,SAML_ACC_0116,UK,FR,0.04909738525748253,False,True,saml_d
SAML_003551,2024-03-14 23:30:00,129.57776,GBP,STRUCTURING,SAML_ACC_0498,SAML_ACC_0061,US,UK,0.08186083287000656,False,False,saml_d
SAML_003552,2024-03-15 00:00:00,5963.5425,USD,CASH_INTENSIVE,SAML_ACC_0219,SAML_ACC_0017,UK,DE,0.6102620959281921,False,False,saml_d
SAML_003553,2024-03-15 00:30:00,452758.03,USD,SHELL_COMPANY,SAML_ACC_0234,SAML_ACC_0034,US,NL,0.3125644326210022,False,False,saml_d
SAML_003554,2024-03-15 01:00:00,75.17694,EUR,TRADE_BASED,SAML_ACC_0390,SAML_ACC_0020,UK,UK,0.5586847066879272,False,True,saml_d
SAML_003555,2024-03-15 01:30:00,2794.5847,USD,WIRE_FRAUD,SAML_ACC_0248,SAML_ACC_0208,CA,NL,0.7645789980888367,True,True,saml_d
SAML_003556,2024-03-15 02:00:00,10733.08,GBP,PHANTOM_TRANSACTIONS,SAML_ACC_0390,SAML_ACC_0458,DE,US,0.09933620691299438,False,False,saml_d
SAML_003557,2024-03-15 02:30:00,3812.9421,EUR,LAYERING,SAML_ACC_0052,SAML_ACC_0162,UK,FR,0.18309468030929565,False,False,saml_d
SAML_003558,2024-03-15 03:00:00,2377.3552,EUR,INTEGRATION,SAML_ACC_0015,SAML_ACC_0299,NL,US,0.02590315416455269,False,False,saml_d
SAML_003559,2024-03-15 03:30:00,221.7537,USD,STRUCTURING,SAML_ACC_0324,SAML_ACC_0010,US,FR,0.18689756095409393,False,False,saml_d
SAML_003560,2024-03-15 04:00:00,4748.4497,EUR,SHELL_COMPANY,SAML_ACC_0441,SAML_ACC_0094,NL,NL,0.5887851119041443,False,False,saml_d
SAML_003561,2024-03-15 04:30:00,656.2042,EUR,CASH_INTENSIVE,SAML_ACC_0112,SAML_ACC_0414,DE,UK,0.277060866355896,False,False,saml_d
SAML_003562,2024-03-15 05:00:00,37.343414,GBP,IDENTITY_THEFT,SAML_ACC_0184,SAML_ACC_0371,NL,DE,0.35802504420280457,False,False,saml_d
SAML_003563,2024-03-15 05:30:00,32506.145,USD,CASH_INTENSIVE,SAML_ACC_0360,SAML_ACC_0409,CA,DE,0.2579028010368347,False,False,saml_d
SAML_003564,2024-03-15 06:00:00,20267.455,USD,STRUCTURING,SAML_ACC_0007,SAML_ACC_0383,CA,US,0.08982471376657486,False,False,saml_d
SAML_003565,2024-03-15 06:30:00,3305.4304,USD,CRYPTOCURRENCY,SAML_ACC_0051,SAML_ACC_0441,FR,NL,0.5468422770500183,False,True,saml_d
SAML_003566,2024-03-15 07:00:00,4713.327,USD,CASH_INTENSIVE,SAML_ACC_0314,SAML_ACC_0366,DE,FR,0.5340372323989868,False,False,saml_d
SAML_003567,2024-03-15 07:30:00,25556.22,USD,IDENTITY_THEFT,SAML_ACC_0241,SAML_ACC_0447,UK,UK,0.33959540724754333,False,False,saml_d
SAML_003568,2024-03-15 08:00:00,4668.9023,CAD,SMURFING,SAML_ACC_0245,SAML_ACC_0107,CA,FR,0.1347190886735916,False,False,saml_d
SAML_003569,2024-03-15 08:30:00,18179.232,USD,INTEGRATION,SAML_ACC_0448,SAML_ACC_0105,UK,FR,0.1712140440940857,False,False,saml_d
SAML_003570,2024-03-15 09:00:00,1644.2434,GBP,LAYERING,SAML_ACC_0365,SAML_ACC_0071,UK,FR,0.6382580399513245,True,True,saml_d
SAML_003571,2024-03-15 09:30:00,41108.387,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0367,SAML_ACC_0431,US,NL,0.6536285877227783,False,False,saml_d
SAML_003572,2024-03-15 10:00:00,5662.2207,USD,CRYPTOCURRENCY,SAML_ACC_0410,SAML_ACC_0084,NL,UK,0.24019546806812286,False,False,saml_d
SAML_003573,2024-03-15 10:30:00,4394.4775,USD,PLACEMENT,SAML_ACC_0186,SAML_ACC_0209,UK,NL,0.12655675411224365,False,False,saml_d
SAML_003574,2024-03-15 11:00:00,235.0687,USD,SHELL_COMPANY,SAML_ACC_0287,SAML_ACC_0259,FR,FR,0.7519346475601196,False,False,saml_d
SAML_003575,2024-03-15 11:30:00,5291.789,CAD,IDENTITY_THEFT,SAML_ACC_0450,SAML_ACC_0239,DE,NL,0.0971592590212822,False,False,saml_d
SAML_003576,2024-03-15 12:00:00,564.58453,USD,SHELL_COMPANY,SAML_ACC_0092,SAML_ACC_0302,DE,DE,0.27063432335853577,False,False,saml_d
SAML_003577,2024-03-15 12:30:00,831.669,EUR,PLACEMENT,SAML_ACC_0106,SAML_ACC_0232,US,US,0.19456657767295837,False,False,saml_d
SAML_003578,2024-03-15 13:00:00,583.6192,USD,SHELL_COMPANY,SAML_ACC_0013,SAML_ACC_0420,FR,CA,0.15256808698177338,False,False,saml_d
SAML_003579,2024-03-15 13:30:00,353.37512,CAD,PLACEMENT,SAML_ACC_0146,SAML_ACC_0282,NL,FR,0.7295688986778259,True,True,saml_d
SAML_003580,2024-03-15 14:00:00,208885.77,USD,LAYERING,SAML_ACC_0478,SAML_ACC_0394,FR,DE,0.7491770386695862,True,True,saml_d
SAML_003581,2024-03-15 14:30:00,42730.92,USD,CRYPTOCURRENCY,SAML_ACC_0119,SAML_ACC_0418,DE,NL,0.35747721791267395,False,True,saml_d
SAML_003582,2024-03-15 15:00:00,138792.45,USD,CASH_INTENSIVE,SAML_ACC_0203,SAML_ACC_0206,FR,DE,0.10478460788726807,False,False,saml_d
SAML_003583,2024-03-15 15:30:00,258.32278,USD,CRYPTOCURRENCY,SAML_ACC_0141,SAML_ACC_0264,NL,US,0.22187726199626923,False,False,saml_d
SAML_003584,2024-03-15 16:00:00,3437.5266,USD,PHANTOM_TRANSACTIONS,SAML_ACC_0115,SAML_ACC_0311,CA,US,0.5066766738891602,False,False,saml_d
SAML_003585,2024-03-15 16:30:00,224.30006,GBP,CRYPTOCURRENCY,SAML_ACC_0152,SAML_ACC_0347,UK,CA,0.19421982765197754,False,False,saml_d
SAML_003586,2024-03-15 17:00:00,741.45184,EUR,STRUCTURING,SAML_ACC_0057,SAML_ACC_0394,UK,CA,0.3200397491455078,False,False,saml_d
SAML_003587,2024-03-15 17:30:00,475.20486,EUR,SMURFING,SAML_ACC_0382,SAML_ACC_0185,DE,CA,0.2583354711532593,False,True,saml_d
SAML_003588,2024-03-15 18:00:00,35566.805,USD,WIRE_FRAUD,SAML_ACC_0157,SAML_ACC_0114,DE,UK,0.14012405276298523,False,False,saml_d
SAML_003589,2024-03-15 18:30:00,1349.5691,USD,SHELL_COMPANY,SAML_ACC_0440,SAML_ACC_0079,NL,UK,0.1732633262872696,False,False,saml_d
SAML_003590,2024-03-15 19:00:00,25254.475,USD,TRADE_BASED,SAML_ACC_0310,SAML_ACC_0357,FR,DE,0.13396196067333221,False,True,saml_d
SAML_003591,2024-03-15 19:30:00,9979.036,CAD,CRYPTOCURRENCY,SAML_ACC_0133,SAML_ACC_0342,NL,NL,0.4657796025276184,False,False,saml_d
SAML_003592,2024-03-15 20:00:00,298724.66,GBP,LAYERING,SAML_ACC_0163,SAML_ACC_0301,US,US,0.33796173334121704,False,False,saml_d
SAML_003593,2024-03-15 20:30:00,154.64182,GBP,CASH_INTENSIVE,SAML_ACC_0275,SAML_ACC_0050,DE,FR,0.36488234996795654,False,False,saml_d
SAML_003594,2024-03-15 21:00:00,36992.35,GBP,LAYERING,SAML_ACC_0183,SAML_ACC_0320,DE,US,0.6804611682891846,True,True,saml_d
SAML_003595,2024-03-15 21:30:00,29521.727,USD,LAYERING,SAML_ACC_0077,SAML_ACC_0095,DE,UK,0.6891866326332092,True,True,saml_d
SAML_003596,2024-03-15 22:00:00,425.4904,USD,INTEGRATION,SAML_ACC_0325,SAML_ACC_0258,NL,DE,0.8461436629295349,True,True,saml_d
SAML_003597,2024-03-15 22:30:00,22342.963,USD,STRUCTURING,SAML_ACC_0044,SAML_ACC_0429,NL,FR,0.856031596660614,True,True,saml_d
SAML_003598,2024-03-15 23:00:00,5838.8545,USD,TRADE_BASED,SAML_ACC_0206,SAML_ACC_0351,FR,CA,0.31395697593688965,False,False,saml_d
SAML_003599,2024-03-15 23:30:00,1891.3525,USD,TRADE_BASED,SAML_ACC_0038,SAML_ACC_0062,CA,CA,0.5142562985420227,False,False,saml_d
SAML_003600,2024-03-16 00:00:00,573.7128,USD,LAYERING,SAML_ACC_0318,SAML_ACC_0142,DE,UK,0.13352756202220917,False,False,saml_d
SAML_003601,2024-03-16 00:30:00,707.53076,EUR,TRADE_BASED,SAML_ACC_0022,SAML_ACC_0330,CA,DE,0.11738456040620804,False,False,saml_d
SAML_003602,2024-03-16 01:00:00,179804.28,GBP,CASH_INTENSIVE,SAML_ACC_0073,SAML_ACC_0222,NL,NL,0.1445229947566986,False,False,saml_d
SAML_003603,2024-03-16 01:30:00,2985.0317,EUR,SMURFING,SAML_ACC_0241,SAML_ACC_0356,FR,US,0.12559077143669128,False,False,saml_d
SAML_003604,2024-03-16 02:00:00,14246.407,CAD,PLACEMENT,SAML_ACC_0424,SAML_ACC_0111,NL,UK,0.37974855303764343,False,False,saml_d
SAML_003605,2024-03-16 02:30:00,612.89966,USD,CASH_INTENSIVE,SAML_ACC_0154,SAML_ACC_0104,US,NL,0.15303902328014374,False,False,saml_d
SAML_003606,2024-03-16 03:00:00,626.59106,USD,TRADE_BASED,SAML_ACC_0237,SAML_ACC_0015,UK,NL,0.32028523087501526,False,False,saml_d
SAML_003607,2024-03-16 03:30:00,25951.11,EUR,LAYERING,SAML_ACC_0381,SAML_ACC_0270,UK,US,0.4618160128593445,False,True,saml_d
SAML_003608,2024-03-16 04:00:00,200.50668,USD,SHELL_COMPANY,SAML_ACC_0005,SAML_ACC_0159,NL,FR,0.2792011499404907,False,True,saml_d
SAML_003609,2024-03-16 04:30:00,1299.289,USD,CASH_INTENSIVE,SAML_ACC_0221,SAML_ACC_0157,UK,US,0.26343852281570435,False,False,saml_d
SAML_003610,2024-03-16 05:00:00,3190.889,USD,LAYERING,SAML_ACC_0310,SAML_ACC_0027,UK,FR,0.1028541773557663,False,False,saml_d
SAML_003611,2024-03-16 05:30:00,3724.7134,USD,PLACEMENT,SAML_ACC_0086,SAML_ACC_0085,FR,NL,0.4051496386528015,False,False,saml_d
SAML_003612,2024-03-16 06:00:00,2083.5188,USD,TRADE_BASED,SAML_ACC_0177,SAML_ACC_0009,UK,DE,0.3879121243953705,False,False,saml_d
SAML_003613,2024-03-16 06:30:00,6579.0103,USD,TRADE_BASED,SAML_ACC_0259,SAML_ACC_0276,FR,UK,0.11899934709072113,False,False,saml_d
SAML_003614,2024-03-16 07:00:00,11916.884,USD,CASH_INTENSIVE,SAML_ACC_0220,SAML_ACC_0227,US,US,0.19734275341033936,False,False,saml_d
SAML_003615,2024-03-16 07:30:00,12955.492,EUR,SHELL_COMPANY,SAML_ACC_0038,SAML_ACC_0186,DE,DE,0.1117328405380249,False,False,saml_d
SAML_003616,2024-03-16 08:00:00,415.04724,USD,CASH_INTENSIVE,SAML_ACC_0142,SAML_ACC_0079,DE,DE,0.14494659006595612,False,False,saml_d
SAML_003617,2024-03-16 08:30:00,1688.6587,USD,WIRE_FRAUD,SAML_ACC_0431,SAML_ACC_0216,DE,US,0.44428446888923645,False,False,saml_d
SAML_003618,2024-03-16 09:00:00,32517.24,USD,WIRE_FRAUD,SAML_ACC_0398,SAML_ACC_0433,FR,CA,0.1742635816335678,False,False,saml_d
SAML_003619,2024-03-16 09:30:00,17841.713,USD,SMURFING,SAML_ACC_0235,SAML_ACC_0057,FR,NL,0.488863080739975,False,False,saml_d
SAML_003620,2024-03-16 10:00:00,191.38385,EUR,LAYERING,SAML_ACC_0203,SAML_ACC_0144,FR,CA,0.0941738411784172,False,False,saml_d
SAML_003621,2024-03-16 10:30:00,6020.706,EUR,SMURFING,SAML_ACC_0329,SAML_ACC_0356,US,FR,0.2898372709751129,False,False,saml_d
SAML_003622,2024-03-16 11:00:00,57.028408,EUR,LAYERING,SAML_ACC_0294,SAML_ACC_0331,CA,DE,0.22367732226848602,False,False,saml_d
SAML_003623,2024-03-16 11:30:00,3274.3342,USD,CRYPTOCURRENCY,SAML_ACC_0448,SAML_ACC_0392,FR,UK,0.3122130036354065,False,False,saml_d
SAML_003624,2024-03-16 12:00:00,132658.58,USD,SMURFING,SAML_ACC_0495,SAML_ACC_0067,FR,UK,0.5172693133354187,False,True,saml_d
SAML_003625,2024-03-16 12:30:00,447.74084,USD,PLACEMENT,SAML_ACC_0172,SAML_ACC_0275,DE,DE,0.08561711013317108,False,False,saml_d
SAML_003626,2024-03-16 13:00:00,561.9169,USD,CRYPTOCURRENCY,SAML_ACC_0125,SAML_ACC_0494,NL,CA,0.37196996808052063,False,False,saml_d
SAML_003627,2024-03-16 13:30:00,13739.903,USD,WIRE_FRAUD,SAML_ACC_0326,SAML_ACC_0105,UK,NL,0.09322910010814667,False,True,saml_d
SAML_003628,2024-03-16 14:00:00,136.23714,USD,SMURFING,SAML_ACC_0065,SAML_ACC_0451,UK,DE,0.2238079160451889,False,False,saml_d
SAML_003629,2024-03-16 14:30:00,840.9144,USD,IDENTITY_THEFT,SAML_ACC_0281,SAML_ACC_0420,US,FR,0.32811620831489563,False,False,saml_d
SAML_003630,2024-03-16 15:00:00,9826.935,EUR,PLACEMENT,SAML_ACC_0272,SAML_ACC_0473,UK,DE,0.23882944881916046,False,False,saml_d
SAML_003631,2024-03-16 15:30:00,838.3438,USD,CRYPTOCURRENCY,SAML_ACC_0244,SAML_ACC_0188,CA,US,0.015680715441703796,False,False,saml_d
SAML_003632,2024-03-16 16:00:00,1859.4946,EUR,CRYPTOCURRENCY,SAML_ACC_0015,SAML_ACC_0164,DE,CA,0.677286684513092,False,False,saml_d
SAML_003633,2024-03-16 16:30:00,13205.271,USD,WIRE_FRAUD,SAML_ACC_0226,SAML_ACC_0267,US,US,0.2498050481081009,False,False,saml_d
SAML_003634,2024-03-16 17:00:00,6926.377,USD,WIRE_FRAUD,SAML_ACC_0465,SAML_ACC_0051,UK,US,0.6006868481636047,False,False,saml_d
SAML_003635,2024-03-16 17:30:00,5082.898,CAD,CRYPTOCURRENCY,SAML_ACC_0131,SAML_ACC_0126,UK,DE,0.41830113530158997,False,False,saml_d
