transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,day_of_week,is_weekend,is_business_hours,log_amount,amount_rounded,is_round_amount,high_amount,unusual_hour,cross_border
SAML_003090,2024-03-05 09:00:00,78.57405,USD,SAML_ACC_0147,SAML_ACC_0434,BANK_B,BANK_A,WITHDRAWAL,CA,US,True,CRYPTOCURRENCY,0.9962430596351624,True,saml_d,,,,,,,,,,,9,1,False,True,4.376688,100.0,False,False,False,True
SAML_003091,2024-03-05 09:30:00,13621.7705,GBP,SAML_ACC_0107,SAML_ACC_0249,BANK_C,BANK_C,PAYMENT,DE,DE,False,STRUCTURING,0.2842317223548889,False,saml_d,,,,,,,,,,,9,1,False,True,9.519498,13600.0,False,False,False,False
SAML_003092,2024-03-05 10:00:00,2467.8005,USD,SAML_ACC_0038,SAML_ACC_0119,BANK_C,BANK_C,WITHDRAWAL,UK,CA,False,TRADE_BASED,0.03347248584032059,False,saml_d,,,,,,,,,,,10,1,False,True,7.8114877,2500.0,False,False,False,True
SAML_003093,2024-03-05 10:30:00,6899.6084,GBP,SAML_ACC_0134,SAML_ACC_0057,BANK_A,BANK_C,DEPOSIT,NL,US,False,INTEGRATION,0.18202689290046692,False,saml_d,,,,,,,,,,,10,1,False,True,8.839365,6900.0,False,False,False,True
SAML_003094,2024-03-05 11:00:00,529.65936,GBP,SAML_ACC_0399,SAML_ACC_0182,BANK_B,BANK_A,TRANSFER,NL,DE,False,CRYPTOCURRENCY,0.3379608988761902,True,saml_d,,,,,,,,,,,11,1,False,True,6.2741203,500.0,False,False,False,True
SAML_003095,2024-03-05 11:30:00,38519.883,USD,SAML_ACC_0221,SAML_ACC_0450,BANK_C,BANK_C,DEPOSIT,UK,US,False,LAYERING,0.3472106158733368,False,saml_d,,,,,,,,,,,11,1,False,True,10.558956,38500.0,False,False,False,True
SAML_003096,2024-03-05 12:00:00,23943.432,EUR,SAML_ACC_0303,SAML_ACC_0264,BANK_B,BANK_A,TRANSFER,DE,UK,False,CASH_INTENSIVE,0.7233675718307495,False,saml_d,,,,,,,,,,,12,1,False,True,10.083491,23900.0,False,False,False,True
SAML_003097,2024-03-05 12:30:00,9576.702,USD,SAML_ACC_0429,SAML_ACC_0106,BANK_B,BANK_B,WITHDRAWAL,US,UK,False,IDENTITY_THEFT,0.33800601959228516,True,saml_d,,,,,,,,,,,12,1,False,True,9.167193,9600.0,False,False,False,True
SAML_003098,2024-03-05 13:00:00,2300.6926,USD,SAML_ACC_0133,SAML_ACC_0191,BANK_B,BANK_A,DEPOSIT,UK,NL,False,INTEGRATION,0.44626352190971375,False,saml_d,,,,,,,,,,,13,1,False,True,7.7414002,2300.0,False,False,False,True
SAML_003099,2024-03-05 13:30:00,9506.344,USD,SAML_ACC_0334,SAML_ACC_0137,BANK_C,BANK_A,TRANSFER,CA,UK,False,CASH_INTENSIVE,0.39853402972221375,False,saml_d,,,,,,,,,,,13,1,False,True,9.15982,9500.0,False,False,False,True
SAML_003100,2024-03-05 14:00:00,725.0313,EUR,SAML_ACC_0053,SAML_ACC_0188,BANK_A,BANK_C,WITHDRAWAL,CA,FR,False,INTEGRATION,0.0660991370677948,False,saml_d,,,,,,,,,,,14,1,False,True,6.587593,700.0,False,False,False,True
SAML_003101,2024-03-05 14:30:00,16499.928,USD,SAML_ACC_0450,SAML_ACC_0120,BANK_A,BANK_A,DEPOSIT,US,UK,False,IDENTITY_THEFT,0.2895987927913666,False,saml_d,,,,,,,,,,,14,1,False,True,9.711172,16500.0,False,False,False,True
SAML_003102,2024-03-05 15:00:00,80737.77,USD,SAML_ACC_0062,SAML_ACC_0242,BANK_C,BANK_B,DEPOSIT,NL,UK,False,PHANTOM_TRANSACTIONS,0.39150968194007874,False,saml_d,,,,,,,,,,,15,1,False,True,11.298974,80700.0,False,True,False,True
SAML_003103,2024-03-05 15:30:00,25367.424,EUR,SAML_ACC_0023,SAML_ACC_0319,BANK_B,BANK_C,DEPOSIT,NL,CA,False,PHANTOM_TRANSACTIONS,0.11624046415090561,False,saml_d,,,,,,,,,,,15,1,False,True,10.14126,25400.0,False,False,False,True
SAML_003104,2024-03-05 16:00:00,692.8372,USD,SAML_ACC_0044,SAML_ACC_0072,BANK_B,BANK_A,DEPOSIT,UK,US,False,STRUCTURING,0.1891346126794815,False,saml_d,,,,,,,,,,,16,1,False,True,6.5422373,700.0,False,False,False,True
SAML_003105,2024-03-05 16:30:00,6141.5635,USD,SAML_ACC_0308,SAML_ACC_0243,BANK_A,BANK_A,PAYMENT,US,US,False,CASH_INTENSIVE,0.3411266803741455,False,saml_d,,,,,,,,,,,16,1,False,True,8.722998,6100.0,False,False,False,False
SAML_003106,2024-03-05 17:00:00,224.46436,USD,SAML_ACC_0046,SAML_ACC_0131,BANK_C,BANK_C,WITHDRAWAL,UK,UK,False,WIRE_FRAUD,0.2724580764770508,True,saml_d,,,,,,,,,,,17,1,False,True,5.418162,200.0,False,False,False,False
SAML_003107,2024-03-05 17:30:00,9365.431,USD,SAML_ACC_0147,SAML_ACC_0457,BANK_C,BANK_C,PAYMENT,UK,US,False,STRUCTURING,0.15388132631778717,False,saml_d,,,,,,,,,,,17,1,False,True,9.144887,9400.0,False,False,False,True
SAML_003108,2024-03-05 18:00:00,7340.827,USD,SAML_ACC_0216,SAML_ACC_0269,BANK_A,BANK_A,WITHDRAWAL,US,DE,False,IDENTITY_THEFT,0.4307544529438019,False,saml_d,,,,,,,,,,,18,1,False,False,8.901343,7300.0,False,False,False,True
SAML_003109,2024-03-05 18:30:00,70.836,USD,SAML_ACC_0340,SAML_ACC_0393,BANK_C,BANK_A,WITHDRAWAL,NL,NL,False,CRYPTOCURRENCY,0.2927895784378052,False,saml_d,,,,,,,,,,,18,1,False,False,4.274386,100.0,False,False,False,False
SAML_003110,2024-03-05 19:00:00,291.90613,CAD,SAML_ACC_0047,SAML_ACC_0479,BANK_C,BANK_C,WITHDRAWAL,FR,UK,False,CRYPTOCURRENCY,0.2831043004989624,True,saml_d,,,,,,,,,,,19,1,False,False,5.679852,300.0,False,False,False,True
SAML_003111,2024-03-05 19:30:00,1692.0942,EUR,SAML_ACC_0347,SAML_ACC_0473,BANK_A,BANK_C,TRANSFER,DE,NL,False,TRADE_BASED,0.5601916909217834,False,saml_d,,,,,,,,,,,19,1,False,False,7.434313,1700.0,False,False,False,True
SAML_003112,2024-03-05 20:00:00,1633.1738,USD,SAML_ACC_0308,SAML_ACC_0052,BANK_A,BANK_B,WITHDRAWAL,DE,UK,False,PLACEMENT,0.1903618425130844,False,saml_d,,,,,,,,,,,20,1,False,False,7.398893,1600.0,False,False,False,True
SAML_003113,2024-03-05 20:30:00,265.34906,USD,SAML_ACC_0024,SAML_ACC_0492,BANK_C,BANK_B,DEPOSIT,DE,FR,False,CRYPTOCURRENCY,0.18550895154476166,False,saml_d,,,,,,,,,,,20,1,False,False,5.584808,300.0,False,False,False,True
SAML_003114,2024-03-05 21:00:00,6489.6084,USD,SAML_ACC_0145,SAML_ACC_0062,BANK_C,BANK_B,PAYMENT,US,NL,False,CRYPTOCURRENCY,0.20145685970783234,False,saml_d,,,,,,,,,,,21,1,False,False,8.778111,6500.0,False,False,False,True
SAML_003115,2024-03-05 21:30:00,4929.275,EUR,SAML_ACC_0089,SAML_ACC_0119,BANK_A,BANK_C,DEPOSIT,UK,DE,True,SHELL_COMPANY,0.5277799963951111,True,saml_d,,,,,,,,,,,21,1,False,False,8.50315,4900.0,False,False,False,True
SAML_003116,2024-03-05 22:00:00,2021.2305,USD,SAML_ACC_0174,SAML_ACC_0365,BANK_A,BANK_C,DEPOSIT,UK,UK,False,CRYPTOCURRENCY,0.16136889159679413,False,saml_d,,,,,,,,,,,22,1,False,False,7.6119566,2000.0,False,False,True,False
SAML_003117,2024-03-05 22:30:00,657.48175,USD,SAML_ACC_0064,SAML_ACC_0264,BANK_B,BANK_C,PAYMENT,CA,UK,False,CASH_INTENSIVE,0.31314361095428467,False,saml_d,,,,,,,,,,,22,1,False,False,6.489937,700.0,False,False,True,True
SAML_003118,2024-03-05 23:00:00,24280.146,GBP,SAML_ACC_0119,SAML_ACC_0239,BANK_C,BANK_A,DEPOSIT,UK,US,False,CRYPTOCURRENCY,0.2546621561050415,False,saml_d,,,,,,,,,,,23,1,False,False,10.097455,24300.0,False,False,True,True
SAML_003119,2024-03-05 23:30:00,81700.41,USD,SAML_ACC_0223,SAML_ACC_0351,BANK_C,BANK_C,TRANSFER,NL,UK,False,CRYPTOCURRENCY,0.3840091824531555,True,saml_d,,,,,,,,,,,23,1,False,False,11.310826,81700.0,False,True,True,True
SAML_003120,2024-03-06 00:00:00,1133.2864,USD,SAML_ACC_0156,SAML_ACC_0381,BANK_A,BANK_A,DEPOSIT,FR,NL,False,SHELL_COMPANY,0.45685717463493347,False,saml_d,,,,,,,,,,,0,2,False,False,7.033759,1100.0,False,False,True,True
SAML_003121,2024-03-06 00:30:00,876.2629,GBP,SAML_ACC_0178,SAML_ACC_0255,BANK_A,BANK_C,DEPOSIT,DE,NL,False,TRADE_BASED,0.29080694913864136,False,saml_d,,,,,,,,,,,0,2,False,False,6.776807,900.0,False,False,True,True
SAML_003122,2024-03-06 01:00:00,7961.8394,EUR,SAML_ACC_0320,SAML_ACC_0173,BANK_B,BANK_C,PAYMENT,NL,UK,False,LAYERING,0.4301295280456543,True,saml_d,,,,,,,,,,,1,2,False,False,8.982541,8000.0,False,False,True,True
SAML_003123,2024-03-06 01:30:00,1456.718,USD,SAML_ACC_0412,SAML_ACC_0309,BANK_B,BANK_A,DEPOSIT,NL,UK,False,SHELL_COMPANY,0.5013055801391602,True,saml_d,,,,,,,,,,,1,2,False,False,7.2846274,1500.0,False,False,True,True
SAML_003124,2024-03-06 02:00:00,2255.6775,EUR,SAML_ACC_0342,SAML_ACC_0237,BANK_A,BANK_C,PAYMENT,FR,UK,False,PLACEMENT,0.2768830358982086,False,saml_d,,,,,,,,,,,2,2,False,False,7.7216487,2300.0,False,False,True,True
SAML_003125,2024-03-06 02:30:00,13086.105,USD,SAML_ACC_0056,SAML_ACC_0319,BANK_C,BANK_C,WITHDRAWAL,DE,FR,False,TRADE_BASED,0.631758987903595,False,saml_d,,,,,,,,,,,2,2,False,False,9.4793825,13100.0,False,False,True,True
SAML_003126,2024-03-06 03:00:00,65.45009,EUR,SAML_ACC_0059,SAML_ACC_0095,BANK_B,BANK_C,WITHDRAWAL,US,DE,False,TRADE_BASED,0.3583082854747772,False,saml_d,,,,,,,,,,,3,2,False,False,4.196451,100.0,False,False,True,True
SAML_003127,2024-03-06 03:30:00,41631.18,USD,SAML_ACC_0389,SAML_ACC_0337,BANK_A,BANK_B,TRANSFER,FR,NL,False,PHANTOM_TRANSACTIONS,0.3997739255428314,True,saml_d,,,,,,,,,,,3,2,False,False,10.636629,41600.0,False,False,True,True
SAML_003128,2024-03-06 04:00:00,3447.3499,GBP,SAML_ACC_0438,SAML_ACC_0495,BANK_A,BANK_C,PAYMENT,NL,FR,False,SHELL_COMPANY,0.010421273298561573,True,saml_d,,,,,,,,,,,4,2,False,False,8.145651,3400.0,False,False,True,True
SAML_003129,2024-03-06 04:30:00,1308.9934,CAD,SAML_ACC_0428,SAML_ACC_0057,BANK_A,BANK_A,PAYMENT,UK,US,False,LAYERING,0.16448524594306946,False,saml_d,,,,,,,,,,,4,2,False,False,7.1777773,1300.0,False,False,True,True
SAML_003130,2024-03-06 05:00:00,2493.7222,CAD,SAML_ACC_0426,SAML_ACC_0438,BANK_C,BANK_A,PAYMENT,DE,CA,False,PHANTOM_TRANSACTIONS,0.38509297370910645,False,saml_d,,,,,,,,,,,5,2,False,False,7.821933,2500.0,False,False,True,True
SAML_003131,2024-03-06 05:30:00,2765.1736,CAD,SAML_ACC_0456,SAML_ACC_0403,BANK_A,BANK_A,TRANSFER,CA,UK,False,STRUCTURING,0.6599723100662231,False,saml_d,,,,,,,,,,,5,2,False,False,7.9252205,2800.0,False,False,True,True
SAML_003132,2024-03-06 06:00:00,93.465965,USD,SAML_ACC_0381,SAML_ACC_0067,BANK_A,BANK_C,TRANSFER,FR,NL,False,LAYERING,0.0666407123208046,False,saml_d,,,,,,,,,,,6,2,False,False,4.5482397,100.0,False,False,False,True
SAML_003133,2024-03-06 06:30:00,59271.062,USD,SAML_ACC_0486,SAML_ACC_0046,BANK_C,BANK_A,DEPOSIT,NL,US,False,STRUCTURING,0.302245169878006,False,saml_d,,,,,,,,,,,6,2,False,False,10.989893,59300.0,False,False,False,True
SAML_003134,2024-03-06 07:00:00,3237.8062,USD,SAML_ACC_0220,SAML_ACC_0094,BANK_A,BANK_B,PAYMENT,US,NL,True,INTEGRATION,0.588235080242157,True,saml_d,,,,,,,,,,,7,2,False,False,8.08296,3200.0,False,False,False,True
SAML_003135,2024-03-06 07:30:00,7230.072,EUR,SAML_ACC_0185,SAML_ACC_0138,BANK_A,BANK_A,TRANSFER,NL,CA,False,LAYERING,0.44199779629707336,False,saml_d,,,,,,,,,,,7,2,False,False,8.886143,7200.0,False,False,False,True
SAML_003136,2024-03-06 08:00:00,19992.242,GBP,SAML_ACC_0047,SAML_ACC_0369,BANK_B,BANK_C,WITHDRAWAL,CA,UK,False,LAYERING,0.5076634883880615,False,saml_d,,,,,,,,,,,8,2,False,False,9.90315,20000.0,False,False,False,True
SAML_003137,2024-03-06 08:30:00,386.71002,USD,SAML_ACC_0460,SAML_ACC_0093,BANK_A,BANK_B,WITHDRAWAL,US,NL,False,INTEGRATION,0.3069136440753937,True,saml_d,,,,,,,,,,,8,2,False,False,5.9602575,400.0,False,False,False,True
SAML_003138,2024-03-06 09:00:00,7684.371,CAD,SAML_ACC_0377,SAML_ACC_0232,BANK_C,BANK_A,PAYMENT,DE,UK,False,WIRE_FRAUD,0.28396937251091003,True,saml_d,,,,,,,,,,,9,2,False,True,8.947074,7700.0,False,False,False,True
SAML_003139,2024-03-06 09:30:00,1745.3629,GBP,SAML_ACC_0409,SAML_ACC_0402,BANK_B,BANK_B,WITHDRAWAL,FR,CA,False,PHANTOM_TRANSACTIONS,0.47067517042160034,False,saml_d,,,,,,,,,,,9,2,False,True,7.4652905,1700.0,False,False,False,True
SAML_003140,2024-03-06 10:00:00,16212.561,CAD,SAML_ACC_0102,SAML_ACC_0396,BANK_A,BANK_A,DEPOSIT,US,FR,False,STRUCTURING,0.06333639472723007,False,saml_d,,,,,,,,,,,10,2,False,True,9.6936035,16200.0,False,False,False,True
SAML_003141,2024-03-06 10:30:00,42.332077,GBP,SAML_ACC_0044,SAML_ACC_0049,BANK_C,BANK_C,DEPOSIT,CA,CA,False,SHELL_COMPANY,0.5790726542472839,False,saml_d,,,,,,,,,,,10,2,False,True,3.7688932,0.0,False,False,False,False
SAML_003142,2024-03-06 11:00:00,2445.0269,USD,SAML_ACC_0015,SAML_ACC_0023,BANK_A,BANK_B,PAYMENT,NL,CA,False,STRUCTURING,0.2948315143585205,False,saml_d,,,,,,,,,,,11,2,False,True,7.8022203,2400.0,False,False,False,True
SAML_003143,2024-03-06 11:30:00,892.7965,USD,SAML_ACC_0236,SAML_ACC_0062,BANK_B,BANK_A,TRANSFER,CA,NL,False,IDENTITY_THEFT,0.35126349329948425,True,saml_d,,,,,,,,,,,11,2,False,True,6.7954783,900.0,False,False,False,True
SAML_003144,2024-03-06 12:00:00,7076.4375,USD,SAML_ACC_0361,SAML_ACC_0267,BANK_C,BANK_A,TRANSFER,UK,DE,False,SHELL_COMPANY,0.23362009227275848,True,saml_d,,,,,,,,,,,12,2,False,True,8.864667,7100.0,False,False,False,True
SAML_003145,2024-03-06 12:30:00,7631.8716,USD,SAML_ACC_0051,SAML_ACC_0329,BANK_B,BANK_B,TRANSFER,US,UK,False,STRUCTURING,0.1866222769021988,False,saml_d,,,,,,,,,,,12,2,False,True,8.94022,7600.0,False,False,False,True
SAML_003146,2024-03-06 13:00:00,723.96875,EUR,SAML_ACC_0309,SAML_ACC_0118,BANK_C,BANK_B,TRANSFER,FR,NL,False,INTEGRATION,0.13354840874671936,False,saml_d,,,,,,,,,,,13,2,False,True,6.5861287,700.0,False,False,False,True
SAML_003147,2024-03-06 13:30:00,717.4134,GBP,SAML_ACC_0034,SAML_ACC_0440,BANK_C,BANK_B,PAYMENT,FR,UK,False,CASH_INTENSIVE,0.6481336355209351,False,saml_d,,,,,,,,,,,13,2,False,True,6.577045,700.0,False,False,False,True
SAML_003148,2024-03-06 14:00:00,2389.0935,GBP,SAML_ACC_0124,SAML_ACC_0088,BANK_A,BANK_B,DEPOSIT,NL,FR,False,INTEGRATION,0.23159977793693542,False,saml_d,,,,,,,,,,,14,2,False,True,7.7790875,2400.0,False,False,False,True
SAML_003149,2024-03-06 14:30:00,496.06924,EUR,SAML_ACC_0493,SAML_ACC_0089,BANK_C,BANK_A,PAYMENT,NL,FR,False,IDENTITY_THEFT,0.6643396615982056,True,saml_d,,,,,,,,,,,14,2,False,True,6.2087293,500.0,False,False,False,True
SAML_003150,2024-03-06 15:00:00,16058.079,USD,SAML_ACC_0077,SAML_ACC_0055,BANK_C,BANK_A,PAYMENT,NL,DE,False,CASH_INTENSIVE,0.1989554911851883,False,saml_d,,,,,,,,,,,15,2,False,True,9.68403,16100.0,False,False,False,True
SAML_003151,2024-03-06 15:30:00,1424.5134,USD,SAML_ACC_0392,SAML_ACC_0153,BANK_A,BANK_A,WITHDRAWAL,UK,DE,True,LAYERING,0.8210420608520508,True,saml_d,,,,,,,,,,,15,2,False,True,7.262287,1400.0,False,False,False,True
SAML_003152,2024-03-06 16:00:00,8.899754,USD,SAML_ACC_0123,SAML_ACC_0239,BANK_C,BANK_C,DEPOSIT,CA,DE,False,INTEGRATION,0.43097949028015137,False,saml_d,,,,,,,,,,,16,2,False,True,2.2925098,0.0,False,False,False,True
SAML_003153,2024-03-06 16:30:00,1408.6061,USD,SAML_ACC_0205,SAML_ACC_0265,BANK_C,BANK_B,TRANSFER,NL,FR,False,STRUCTURING,0.17224644124507904,False,saml_d,,,,,,,,,,,16,2,False,True,7.2510657,1400.0,False,False,False,True
SAML_003154,2024-03-06 17:00:00,373.4979,USD,SAML_ACC_0228,SAML_ACC_0268,BANK_C,BANK_A,DEPOSIT,US,CA,False,INTEGRATION,0.404491126537323,False,saml_d,,,,,,,,,,,17,2,False,True,5.925586,400.0,False,False,False,True
SAML_003155,2024-03-06 17:30:00,114.14258,USD,SAML_ACC_0070,SAML_ACC_0395,BANK_C,BANK_B,WITHDRAWAL,NL,NL,False,TRADE_BASED,0.025769125670194626,True,saml_d,,,,,,,,,,,17,2,False,True,4.746171,100.0,False,False,False,False
SAML_003156,2024-03-06 18:00:00,250.92316,USD,SAML_ACC_0230,SAML_ACC_0113,BANK_A,BANK_B,PAYMENT,CA,UK,True,CRYPTOCURRENCY,0.6596187949180603,True,saml_d,,,,,,,,,,,18,2,False,False,5.5291243,300.0,False,False,False,True
SAML_003157,2024-03-06 18:30:00,3710.1106,USD,SAML_ACC_0480,SAML_ACC_0166,BANK_A,BANK_A,DEPOSIT,US,UK,False,WIRE_FRAUD,0.15903261303901672,False,saml_d,,,,,,,,,,,18,2,False,False,8.219087,3700.0,False,False,False,True
SAML_003158,2024-03-06 19:00:00,42500.95,EUR,SAML_ACC_0021,SAML_ACC_0156,BANK_B,BANK_B,WITHDRAWAL,US,NL,False,CASH_INTENSIVE,0.07088601589202881,False,saml_d,,,,,,,,,,,19,2,False,False,10.657305,42500.0,False,False,False,True
SAML_003159,2024-03-06 19:30:00,5576.792,USD,SAML_ACC_0108,SAML_ACC_0008,BANK_C,BANK_B,PAYMENT,US,US,False,STRUCTURING,0.2213476598262787,False,saml_d,,,,,,,,,,,19,2,False,False,8.626548,5600.0,False,False,False,False
SAML_003160,2024-03-06 20:00:00,886.2448,USD,SAML_ACC_0364,SAML_ACC_0202,BANK_A,BANK_B,TRANSFER,CA,FR,False,LAYERING,0.5590341091156006,True,saml_d,,,,,,,,,,,20,2,False,False,6.7881207,900.0,False,False,False,True
SAML_003161,2024-03-06 20:30:00,7419.0654,USD,SAML_ACC_0241,SAML_ACC_0217,BANK_C,BANK_B,DEPOSIT,NL,FR,False,WIRE_FRAUD,0.08403590321540833,False,saml_d,,,,,,,,,,,20,2,False,False,8.911943,7400.0,False,False,False,True
SAML_003162,2024-03-06 21:00:00,1190.1318,CAD,SAML_ACC_0251,SAML_ACC_0431,BANK_A,BANK_B,TRANSFER,CA,DE,False,PLACEMENT,0.28382638096809387,False,saml_d,,,,,,,,,,,21,2,False,False,7.0826592,1200.0,False,False,False,True
SAML_003163,2024-03-06 21:30:00,743.0767,USD,SAML_ACC_0135,SAML_ACC_0292,BANK_B,BANK_A,TRANSFER,CA,NL,True,IDENTITY_THEFT,0.5230944156646729,True,saml_d,,,,,,,,,,,21,2,False,False,6.612144,700.0,False,False,False,True
SAML_003164,2024-03-06 22:00:00,296.27103,USD,SAML_ACC_0090,SAML_ACC_0381,BANK_C,BANK_A,WITHDRAWAL,DE,US,False,STRUCTURING,0.1843491643667221,False,saml_d,,,,,,,,,,,22,2,False,False,5.6946445,300.0,False,False,True,True
SAML_003165,2024-03-06 22:30:00,89.688484,EUR,SAML_ACC_0079,SAML_ACC_0050,BANK_B,BANK_B,WITHDRAWAL,CA,US,False,SMURFING,0.17605659365653992,False,saml_d,,,,,,,,,,,22,2,False,False,4.5074306,100.0,False,False,True,True
SAML_003166,2024-03-06 23:00:00,1366.6976,USD,SAML_ACC_0440,SAML_ACC_0107,BANK_B,BANK_B,PAYMENT,UK,FR,False,LAYERING,0.241146981716156,False,saml_d,,,,,,,,,,,23,2,False,False,7.220884,1400.0,False,False,True,True
SAML_003167,2024-03-06 23:30:00,4089.2097,CAD,SAML_ACC_0177,SAML_ACC_0009,BANK_B,BANK_B,TRANSFER,DE,DE,False,INTEGRATION,0.11712904274463654,False,saml_d,,,,,,,,,,,23,2,False,False,8.316352,4100.0,False,False,True,False
SAML_003168,2024-03-07 00:00:00,2457.1382,USD,SAML_ACC_0298,SAML_ACC_0233,BANK_A,BANK_C,WITHDRAWAL,US,UK,False,STRUCTURING,0.20113414525985718,False,saml_d,,,,,,,,,,,0,3,False,False,7.8071594,2500.0,False,False,True,True
SAML_003169,2024-03-07 00:30:00,1297.3334,USD,SAML_ACC_0407,SAML_ACC_0188,BANK_C,BANK_B,WITHDRAWAL,NL,DE,False,INTEGRATION,0.04813355579972267,False,saml_d,,,,,,,,,,,0,3,False,False,7.1688366,1300.0,False,False,True,True
SAML_003170,2024-03-07 01:00:00,449.66727,USD,SAML_ACC_0308,SAML_ACC_0456,BANK_A,BANK_C,TRANSFER,FR,UK,False,CASH_INTENSIVE,0.4199616611003876,False,saml_d,,,,,,,,,,,1,3,False,False,6.110729,400.0,False,False,True,True
SAML_003171,2024-03-07 01:30:00,10061.71,EUR,SAML_ACC_0102,SAML_ACC_0323,BANK_A,BANK_C,PAYMENT,NL,FR,False,IDENTITY_THEFT,0.10926398634910583,False,saml_d,,,,,,,,,,,1,3,False,False,9.216592,10100.0,False,False,True,True
SAML_003172,2024-03-07 02:00:00,213.94868,USD,SAML_ACC_0361,SAML_ACC_0309,BANK_C,BANK_C,TRANSFER,DE,DE,False,PHANTOM_TRANSACTIONS,0.2087891548871994,False,saml_d,,,,,,,,,,,2,3,False,False,5.3703995,200.0,False,False,True,False
SAML_003173,2024-03-07 02:30:00,14073.598,USD,SAML_ACC_0335,SAML_ACC_0338,BANK_C,BANK_A,PAYMENT,DE,US,False,LAYERING,0.34520193934440613,False,saml_d,,,,,,,,,,,2,3,False,False,9.552127,14100.0,False,False,True,True
SAML_003174,2024-03-07 03:00:00,401.64392,USD,SAML_ACC_0112,SAML_ACC_0110,BANK_C,BANK_C,PAYMENT,US,NL,False,CRYPTOCURRENCY,0.7838548421859741,False,saml_d,,,,,,,,,,,3,3,False,False,5.9980526,400.0,False,False,True,True
SAML_003175,2024-03-07 03:30:00,661.91,USD,SAML_ACC_0181,SAML_ACC_0483,BANK_C,BANK_B,WITHDRAWAL,CA,CA,False,IDENTITY_THEFT,0.07230612635612488,False,saml_d,,,,,,,,,,,3,3,False,False,6.4966393,700.0,False,False,True,False
SAML_003176,2024-03-07 04:00:00,158.60703,USD,SAML_ACC_0104,SAML_ACC_0145,BANK_A,BANK_B,TRANSFER,CA,US,False,TRADE_BASED,0.09844664484262466,True,saml_d,,,,,,,,,,,4,3,False,False,5.072715,200.0,False,False,True,True
SAML_003177,2024-03-07 04:30:00,1093.5621,EUR,SAML_ACC_0016,SAML_ACC_0228,BANK_C,BANK_A,TRANSFER,DE,NL,False,PLACEMENT,0.7719792127609253,False,saml_d,,,,,,,,,,,4,3,False,False,6.99811,1100.0,False,False,True,True
SAML_003178,2024-03-07 05:00:00,20965.32,EUR,SAML_ACC_0096,SAML_ACC_0309,BANK_C,BANK_A,WITHDRAWAL,CA,UK,False,CASH_INTENSIVE,0.1834612488746643,False,saml_d,,,,,,,,,,,5,3,False,False,9.950673,21000.0,False,False,True,True
SAML_003179,2024-03-07 05:30:00,8360.355,USD,SAML_ACC_0293,SAML_ACC_0412,BANK_C,BANK_B,DEPOSIT,DE,FR,True,WIRE_FRAUD,0.7132393717765808,True,saml_d,,,,,,,,,,,5,3,False,False,9.031376,8400.0,False,False,True,True
SAML_003180,2024-03-07 06:00:00,21096.115,USD,SAML_ACC_0146,SAML_ACC_0114,BANK_B,BANK_A,DEPOSIT,NL,DE,False,TRADE_BASED,0.3052670657634735,True,saml_d,,,,,,,,,,,6,3,False,False,9.956892,21100.0,False,False,False,True
SAML_003181,2024-03-07 06:30:00,8469.994,EUR,SAML_ACC_0404,SAML_ACC_0063,BANK_C,BANK_A,TRANSFER,FR,FR,True,STRUCTURING,0.6198363304138184,True,saml_d,,,,,,,,,,,6,3,False,False,9.044403,8500.0,False,False,False,False
SAML_003182,2024-03-07 07:00:00,327.88416,USD,SAML_ACC_0302,SAML_ACC_0399,BANK_C,BANK_C,WITHDRAWAL,NL,FR,False,TRADE_BASED,0.26513782143592834,False,saml_d,,,,,,,,,,,7,3,False,False,5.795706,300.0,False,False,False,True
SAML_003183,2024-03-07 07:30:00,1538.2821,USD,SAML_ACC_0002,SAML_ACC_0275,BANK_A,BANK_C,PAYMENT,FR,UK,False,LAYERING,0.2296215295791626,False,saml_d,,,,,,,,,,,7,3,False,False,7.3390713,1500.0,False,False,False,True
SAML_003184,2024-03-07 08:00:00,626.15735,USD,SAML_ACC_0119,SAML_ACC_0124,BANK_B,BANK_A,PAYMENT,US,FR,False,PLACEMENT,0.2395828366279602,False,saml_d,,,,,,,,,,,8,3,False,False,6.4411974,600.0,False,False,False,True
SAML_003185,2024-03-07 08:30:00,42665.668,EUR,SAML_ACC_0343,SAML_ACC_0086,BANK_A,BANK_B,TRANSFER,UK,DE,False,PHANTOM_TRANSACTIONS,0.5950363278388977,True,saml_d,,,,,,,,,,,8,3,False,False,10.661173,42700.0,False,False,False,True
SAML_003186,2024-03-07 09:00:00,272.16885,CAD,SAML_ACC_0094,SAML_ACC_0070,BANK_B,BANK_C,WITHDRAWAL,UK,US,False,TRADE_BASED,0.20067808032035828,False,saml_d,,,,,,,,,,,9,3,False,True,5.6100903,300.0,False,False,False,True
SAML_003187,2024-03-07 09:30:00,17807.863,EUR,SAML_ACC_0191,SAML_ACC_0047,BANK_A,BANK_B,TRANSFER,NL,FR,False,CASH_INTENSIVE,0.06763897836208344,True,saml_d,,,,,,,,,,,9,3,False,True,9.787452,17800.0,False,False,False,True
